volume_z_thr,rsi_thr,bb_thr,tp_exh_pct,tp_late_pct,n_exh,n_late,sharpe,win_rate,total_return,max_dd
0.5,72,0.95,1.0,1.8,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,72,0.95,1.2,1.5,26,1,2.5338851588591913,66.91176470588235,103.26927439072837,-19.812250980588146
0.5,72,0.95,1.5,1.5,26,1,2.584064433456951,66.91176470588235,107.48535391306562,-19.812250980588153
0.5,72,0.98,1.0,1.5,26,0,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,72,0.98,0.8,1.5,26,0,2.3703871018332245,66.91176470588235,92.82777706407217,-19.812250980588125
0.5,72,0.98,1.0,1.3,26,0,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,72,0.98,1.0,1.8,26,0,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,72,0.98,1.2,1.5,26,0,2.5338851588591913,66.91176470588235,103.26927439072837,-19.812250980588146
0.5,72,0.98,1.5,1.5,26,0,2.584064433456951,66.91176470588235,107.48535391306562,-19.812250980588153
0.5,75,0.8,1.0,1.5,26,6,2.4855564277721274,66.91176470588235,99.3531470422939,-19.812250980588175
0.5,75,0.8,0.8,1.5,26,6,2.382748738173745,66.91176470588235,93.12995049538809,-19.812250980588143
0.5,75,0.8,1.0,1.3,26,6,2.4574338171026597,66.91176470588235,97.39680157049251,-19.812250980588146
0.5,75,0.8,1.0,1.8,26,6,2.4869051904571937,66.91176470588235,99.80925100690578,-19.812250980588118
0.5,75,0.8,1.2,1.5,26,6,2.546592989218095,66.91176470588235,103.58781031464397,-19.81225098058815
0.5,75,0.8,1.5,1.5,26,6,2.596760624525959,66.91176470588235,107.81049670262766,-19.812250980588136
0.5,75,0.85,1.0,1.5,26,4,2.5107763381332457,66.91176470588235,101.32205506836146,-19.812250980588157
0.5,75,0.85,0.8,1.5,26,4,2.408255899313021,66.91176470588235,95.03739522473427,-19.812250980588168
0.5,75,0.85,1.0,1.3,26,4,2.493970036163316,66.91176470588235,100.1343174018515,-19.812250980588146
0.5,75,0.85,1.0,1.8,26,4,2.4965116912711354,66.91176470588235,100.59512734201328,-19.81225098058816
0.5,75,0.85,1.2,1.5,26,4,2.5716200250683485,66.91176470588235,105.59854192176981,-19.812250980588182
0.5,75,0.85,1.5,1.5,26,4,2.6215908226402127,66.91176470588235,109.86293360131411,-19.81225098058814
0.5,75,0.9,1.0,1.5,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,75,0.9,0.8,1.5,26,1,2.3703871018332245,66.91176470588235,92.82777706407217,-19.812250980588125
0.5,75,0.9,1.0,1.3,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,75,0.9,1.0,1.8,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,75,0.9,1.2,1.5,26,1,2.5338851588591913,66.91176470588235,103.26927439072837,-19.812250980588146
0.5,75,0.9,1.5,1.5,26,1,2.584064433456951,66.91176470588235,107.48535391306562,-19.812250980588153
0.5,75,0.92,1.0,1.5,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,75,0.92,0.8,1.5,26,1,2.3703871018332245,66.91176470588235,92.82777706407217,-19.812250980588125
0.5,75,0.92,1.0,1.3,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,75,0.92,1.0,1.8,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,75,0.92,1.2,1.5,26,1,2.5338851588591913,66.91176470588235,103.26927439072837,-19.812250980588146
0.5,75,0.92,1.5,1.5,26,1,2.584064433456951,66.91176470588235,107.48535391306562,-19.812250980588153
0.5,75,0.95,1.0,1.5,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,75,0.95,0.8,1.5,26,1,2.3703871018332245,66.91176470588235,92.82777706407217,-19.812250980588125
0.5,75,0.95,1.0,1.3,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,75,0.95,1.0,1.8,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,75,0.95,1.2,1.5,26,1,2.5338851588591913,66.91176470588235,103.26927439072837,-19.812250980588146
0.5,75,0.95,1.5,1.5,26,1,2.584064433456951,66.91176470588235,107.48535391306562,-19.812250980588153
0.5,75,0.98,1.0,1.5,26,0,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,75,0.98,0.8,1.5,26,0,2.3703871018332245,66.91176470588235,92.82777706407217,-19.812250980588125
0.5,75,0.98,1.0,1.3,26,0,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,75,0.98,1.0,1.8,26,0,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,75,0.98,1.2,1.5,26,0,2.5338851588591913,66.91176470588235,103.26927439072837,-19.812250980588146
0.5,75,0.98,1.5,1.5,26,0,2.584064433456951,66.91176470588235,107.48535391306562,-19.812250980588153
0.5,78,0.8,1.0,1.5,26,2,2.493512374756532,66.91176470588235,100.39691769869896,-19.81225098058812
0.5,78,0.8,0.8,1.5,26,2,2.391048493246454,66.91176470588235,94.1411378189436,-19.81225098058812
0.5,78,0.8,1.0,1.3,26,2,2.487911011293972,66.91176470588235,100.00204692490856,-19.812250980588118
