entry_idx,entry_price,entry_ts,entry_mode,entry_rsi,entry_bb,entry_ret_1d,entry_sz,entry_delay_pct,trailing_high,sl,tp,exit_ts,exit_price,exit_reason,hold_hours,pnl_pct,fast_sl,label
1278,68377.94,2026-03-03 03:00:00+00:00,classic,71.95575264886236,0.5595270700226935,0.023315014973803505,2.188293931431487,0.047789882837993236,68617.42,67352.2709,69745.4988,2026-03-03 05:00:00+00:00,68377.94,TRAIL,2,0.0,False,baseline
1304,68206.59,2026-03-04 05:00:00+00:00,classic,56.822012974827956,0.6348391638905982,0.003809397662174252,2.5463851485084197,0.030965113818434586,69668.0,67183.49115,69570.7218,2026-03-04 07:00:00+00:00,69570.7218,TP,2,0.020000000000000018,False,baseline
1322,72666.77,2026-03-04 23:00:00+00:00,classic,61.566068317911494,0.6416178967985502,0.06334352775907992,2.5463851485084197,0.07814198813056383,73306.82,71576.76845,74120.1054,2026-03-05 01:00:00+00:00,72666.77,TRAIL,2,0.0,False,baseline
1325,72506.19,2026-03-05 02:00:00+00:00,classic,62.50632563962126,0.5504791291238328,0.06122154760313947,2.5896148668183625,0.07575949554896155,73081.08,71418.59715,73956.3138,2026-03-05 05:00:00+00:00,72506.19,TRAIL,3,0.0,False,baseline
1333,73388.92,2026-03-05 10:00:00+00:00,classic,54.63554874831742,0.7802378269549747,0.02859188338099572,2.5896148668183625,0.039679832266107606,73449.96,72288.08619999999,74856.6984,2026-03-05 13:00:00+00:00,72288.08619999999,SL,3,-0.015000000000000124,True,baseline
1405,67904.14,2026-03-08 10:00:00+00:00,classic,60.04103287435131,0.899313348814977,0.000351059092098982,1.8333298887612595,0.020391406694351355,67904.15,66885.5779,69262.2228,2026-03-08 13:00:00+00:00,66885.5779,SL,3,-0.014999999999999902,True,baseline
1414,67337.42,2026-03-08 19:00:00+00:00,classic,53.14235721202769,0.5923418726623284,0.0038324194540457768,1.8333298887612595,0.011875339514915373,67609.08,66327.3587,68684.1684,2026-03-08 22:00:00+00:00,66327.3587,SL,3,-0.015000000000000013,True,baseline
1424,67911.16,2026-03-09 05:00:00+00:00,classic,56.74404118853511,0.9165890628402423,0.011336273917188056,2.236612456562961,0.03493938979699163,67939.55,66892.4926,69269.38320000001,2026-03-09 06:00:00+00:00,67911.16,TRAIL,1,0.0,False,baseline
1426,67555.13,2026-03-09 07:00:00+00:00,classic,54.431274693269664,0.7825976451271278,0.003494062900559536,2.236612456562961,0.02951363251425021,68460.09,66541.80305,68906.2326,2026-03-09 09:00:00+00:00,67775.48909999999,TRAIL,2,0.0032619151202875063,False,baseline
1430,67764.98,2026-03-09 11:00:00+00:00,classic,56.931049561311134,0.7802556793357508,0.0037025846108271754,2.236612456562961,0.03271166404469206,69300.0,66748.50529999999,69120.2796,2026-03-09 13:00:00+00:00,69120.2796,TP,2,0.020000000000000018,False,baseline
1434,68863.66,2026-03-09 15:00:00+00:00,classic,74.57807326109344,0.8841967838915251,0.024478924839288485,2.236612456562961,0.04945511547126413,69225.0,67830.7051,70240.9332,2026-03-09 17:00:00+00:00,68863.66,TRAIL,2,0.0,False,baseline
1437,68356.37,2026-03-09 18:00:00+00:00,classic,62.157381795090906,0.6665347832924403,0.023237680378420444,2.236612456562961,0.04172421523262715,69516.65,67331.02445,69723.4974,2026-03-09 19:00:00+00:00,68821.48349999999,TRAIL,1,0.006804245163983813,False,baseline
1439,68961.71,2026-03-09 20:00:00+00:00,classic,69.77775080356201,0.7789725386811787,0.025623747003218345,2.236612456562961,0.05094935893831143,69290.42,67927.28435,70340.94420000001,2026-03-10 00:00:00+00:00,68961.71,TRAIL,4,0.0,False,baseline
1446,69429.85,2026-03-10 03:00:00+00:00,classic,54.501685218269834,0.7761252309902423,0.03310465508172378,2.230902250481296,0.038537560049230146,70132.27,68388.40225,70818.447,2026-03-10 04:00:00+00:00,69430.9473,TRAIL,1,1.5804441461320096e-05,False,baseline
1448,69971.34,2026-03-10 05:00:00+00:00,classic,60.4061447811289,0.876353877342365,0.030336398318037805,2.230902250481296,0.04663721320116765,70546.74,68921.7699,71370.7668,2026-03-10 07:00:00+00:00,69971.34,TRAIL,2,0.0,False,baseline
1454,70580.94,2026-03-10 11:00:00+00:00,classic,64.72535226247722,0.7918454691353313,0.04155479718285182,2.230902250481296,0.04163795608502241,70926.46,69522.2259,71992.5588,2026-03-10 13:00:00+00:00,70580.94,TRAIL,2,0.0,False,baseline
1459,71268.59,2026-03-10 16:00:00+00:00,classic,58.71288686831929,0.821069112911157,0.03347543478752657,2.230902250481296,0.045314019893480495,71452.0,70199.56115,72693.9618,2026-03-10 17:00:00+00:00,71268.59,TRAIL,1,0.0,False,baseline
1480,70186.09,2026-03-11 13:00:00+00:00,classic,52.71343163512672,0.8307285621965601,0.003789556002535388,2.0689562982564893,0.017515462558955308,70987.0,69133.29865,71589.8118,2026-03-11 14:00:00+00:00,70277.13,TRAIL,1,0.001297123119410326,False,baseline
1485,70617.64,2026-03-11 18:00:00+00:00,classic,55.26175231000762,0.8681810436610825,0.008623577014097439,2.0689562982564893,0.023771813324004576,70950.0,69558.3754,72029.9928,2026-03-12 02:00:00+00:00,69558.3754,SL,8,-0.014999999999999902,False,baseline
1503,70381.8,2026-03-12 12:00:00+00:00,classic,50.176499644563116,0.640634277482018,0.014715302360269966,1.892821769612635,0.016991178932550755,70534.65,69326.073,71789.436,2026-03-12 13:00:00+00:00,70381.8,TRAIL,1,0.0,False,baseline
1506,70334.88,2026-03-12 15:00:00+00:00,classic,57.19924269163025,0.6909541915030196,0.0015231835889748524,1.892821769612635,0.016313202152821837,70569.15,69279.85680000001,71741.5776,2026-03-12 19:00:00+00:00,70334.88,TRAIL,4,0.0,False,baseline
1514,70541.34,2026-03-12 23:00:00+00:00,classic,57.16514277229193,0.8331928807868977,0.0049789249066771735,1.892821769612635,0.019296473379224244,72000.0,69483.2199,71952.16679999999,2026-03-13 00:00:00+00:00,71952.16679999999,TP,1,0.020000000000000018,False,baseline
1517,71143.8,2026-03-13 02:00:00+00:00,classic,57.26112610344716,0.8694319786154425,0.026805198583967904,1.9177276988898857,0.028001799268299488,72142.85,70076.643,72566.676,2026-03-13 08:00:00+00:00,71421.42150000001,TRAIL,6,0.0039022585242847185,False,baseline
1524,72006.57,2026-03-13 09:00:00+00:00,classic,70.7953005328514,0.8847974973018605,0.029363635414940914,1.9177276988898857,0.03822676090983057,73585.27,70926.47145000001,73446.7014,2026-03-13 13:00:00+00:00,73446.7014,TP,4,0.020000000000000018,False,baseline
1529,72382.72,2026-03-13 14:00:00+00:00,classic,59.355488128101534,0.7442648306610415,0.040129708123671115,1.9177276988898857,0.041835657536529736,72829.12,71296.9792,73830.3744,2026-03-13 15:00:00+00:00,72382.72,TRAIL,1,0.0,False,baseline
1531,71885.57,2026-03-13 16:00:00+00:00,classic,57.8444208028155,0.5688785682589115,0.02137518051705878,1.9177276988898857,0.03030950604729621,72249.99,70807.28645,73323.2814,2026-03-13 17:00:00+00:00,71885.57,TRAIL,1,0.0,False,baseline
1563,70985.28,2026-03-15 00:00:00+00:00,classic,62.17725175238793,0.8594764214044115,0.005002125807902491,1.6031349559779977,0.009503818422287535,73081.77,69920.5008,72404.9856,2026-03-15 22:00:00+00:00,72404.9856,TP,22,0.020000000000000018,False,baseline
1587,72531.26,2026-03-16 00:00:00+00:00,classic,62.43596434944179,0.9276640105913274,0.02177888148078022,1.564434060738952,0.023602425216790124,74330.34,71443.29109999999,73981.88519999999,2026-03-16 03:00:00+00:00,73981.88519999999,TP,3,0.020000000000000018,False,baseline
1594,73456.68,2026-03-16 07:00:00+00:00,classic,66.23234428955796,0.7789829777425662,0.02803344100695293,1.564434060738952,0.03076855505845222,73776.13,72354.82979999999,74925.8136,2026-03-16 08:00:00+00:00,73456.68,TRAIL,1,0.0,False,baseline
1596,73260.92,2026-03-16 09:00:00+00:00,classic,67.45776823647036,0.6867333351946516,0.020473568450685375,1.564434060738952,0.028021585656374137,74509.52,72162.0062,74726.1384,2026-03-16 14:00:00+00:00,73764.42480000001,TRAIL,5,0.006872761084627532,False,baseline
1602,73274.76,2026-03-16 15:00:00+00:00,classic,54.94734686601476,0.5178117767126307,0.025090779063149826,1.564434060738952,0.027407148169211082,73901.95,72175.63859999999,74740.2552,2026-03-16 16:00:00+00:00,73274.76,TRAIL,1,0.0,False,baseline
1604,73943.18,2026-03-16 17:00:00+00:00,classic,53.980653160311796,0.7515347889270168,0.029563234171006814,1.564434060738952,0.03675324272905356,75520.23,72834.03229999999,75422.04359999999,2026-03-17 00:00:00+00:00,75422.04359999999,TP,7,0.020000000000000018,False,baseline
1614,74463.98,2026-03-17 03:00:00+00:00,classic,54.02484198379843,0.6104100787123715,0.012105747028950065,1.6122090746491784,0.02161072757405802,74893.94,73347.02029999999,75953.25959999999,2026-03-17 15:00:00+00:00,74463.98,TRAIL,12,0.0,False,baseline
1628,74523.75,2026-03-17 17:00:00+00:00,classic,50.80252532981256,0.5762807666400812,0.007851569272514514,1.6122090746491784,0.015321150001791572,74800.0,73405.89375,76014.225,2026-03-17 22:00:00+00:00,74523.75,TRAIL,5,0.0,False,baseline
2297,75013.62,2026-04-14 14:00:00+00:00,classic,63.277627088956315,0.7967302602015918,0.03609757714590378,2.0753981543523734,0.046906429838952324,75441.99,73888.4157,76513.8924,2026-04-14 15:00:00+00:00,75013.62,TRAIL,1,0.0,False,baseline
2299,74652.2,2026-04-14 16:00:00+00:00,classic,54.12751850327001,0.5738107706592347,0.03393019286350185,2.0753981543523734,0.0360622301841762,74948.78,73532.417,76145.24399999999,2026-04-14 18:00:00+00:00,74652.2,TRAIL,2,0.0,False,baseline
2307,74568.36,2026-04-15 00:00:00+00:00,classic,50.77528893476673,0.5261942168615532,0.005454681271811479,1.7545474845572908,0.010473407107509436,75281.0,73449.8346,76059.72720000001,2026-04-15 19:00:00+00:00,74568.36,TRAIL,19,0.0,False,baseline
2328,74779.16,2026-04-15 21:00:00+00:00,classic,68.84056669190308,0.9173596306392693,0.006758606112377885,1.7545474845572908,0.01720978317055266,75425.0,73657.47260000001,76274.74320000001,2026-04-15 23:00:00+00:00,74779.16,TRAIL,2,0.0,False,baseline
2331,74815.1,2026-04-16 00:00:00+00:00,classic,65.8496289371418,0.81338651297827,0.003308910106109453,1.7545474845572908,0.01769866964115696,75267.85,73692.8735,76311.402,2026-04-16 13:00:00+00:00,73692.8735,SL,13,-0.015000000000000013,False,baseline
2349,75026.71,2026-04-16 18:00:00+00:00,classic,51.10211666201999,0.7788222475170236,0.0085551487969735,1.7545474845572908,0.02341922674783814,75534.76,73901.30935000001,76527.2442,2026-04-17 01:00:00+00:00,75026.71,TRAIL,7,0.0,False,baseline
2362,75074.77,2026-04-17 07:00:00+00:00,classic,61.930172481249414,0.7128301205552989,0.004922428317656324,1.7545474845572908,0.0240748003167377,75881.95,73948.64845000001,76576.2654,2026-04-17 08:00:00+00:00,75123.1305,TRAIL,1,0.0006441644776267186,False,baseline
2365,75703.25,2026-04-17 10:00:00+00:00,classic,58.789368780472,0.9186264323672826,0.01482029805480578,1.7545474845572908,0.032647727419985006,77417.61,74567.70125,77217.315,2026-04-17 13:00:00+00:00,77217.315,TP,3,0.020000000000000018,False,baseline
2373,77159.89,2026-04-17 18:00:00+00:00,classic,75.4398401752689,0.7560511684581935,0.02843227431937234,1.7545474845572908,0.0352946622406729,77611.68,76002.49165,78703.0878,2026-04-18 11:00:00+00:00,76002.49165,SL,17,-0.015000000000000013,False,baseline
