timestamp,beta_btc,beta_eth
2025-11-21 00:00:00+00:00,0.3314758649788116,0.7102617186228141
2025-11-22 00:00:00+00:00,0.29535506045054444,0.7503249756773952
2025-11-23 00:00:00+00:00,0.3201806809212942,0.7437477867158055
2025-11-24 00:00:00+00:00,0.3637423892190348,0.711083765801382
2025-11-25 00:00:00+00:00,0.37067368994132893,0.696395955882772
2025-11-26 00:00:00+00:00,0.5702831837018468,0.5833289259809322
2025-11-27 00:00:00+00:00,0.60390184522924,0.5891237083611687
2025-11-28 00:00:00+00:00,0.5126424151162887,0.6475084031627174
2025-11-29 00:00:00+00:00,0.7719429689164624,0.47113466506536034
2025-11-30 00:00:00+00:00,0.809499631195068,0.4110991202799901
2025-12-01 00:00:00+00:00,0.8036966668801729,0.4130296948830467
2025-12-02 00:00:00+00:00,0.7330743708061315,0.38356366469466724
2025-12-03 00:00:00+00:00,0.5888988262622826,0.5116002497305914
2025-12-04 00:00:00+00:00,0.5932367528302388,0.5052763508480611
2025-12-05 00:00:00+00:00,0.6498340164858033,0.4548234965308932
2025-12-06 00:00:00+00:00,0.5584169551826523,0.5025531649494762
2025-12-07 00:00:00+00:00,0.5016268071176666,0.5524182512496197
2025-12-08 00:00:00+00:00,0.4575292924939411,0.6178084320219247
2025-12-09 00:00:00+00:00,0.4693312091401612,0.6681426722999119
2025-12-10 00:00:00+00:00,0.5339279440845236,0.6834518600962414
2025-12-11 00:00:00+00:00,0.4375123251149082,0.7377867953397493
2025-12-12 00:00:00+00:00,0.45871253922906824,0.748814483192597
2025-12-13 00:00:00+00:00,0.5121857803946446,0.6758767933487816
2025-12-14 00:00:00+00:00,0.4923353330883609,0.6899865190616157
2025-12-15 00:00:00+00:00,0.486082592251082,0.6725391638175099
2025-12-16 00:00:00+00:00,0.6228152857865435,0.5672814824181915
2025-12-17 00:00:00+00:00,0.7028004596527371,0.45307354536424566
2025-12-18 00:00:00+00:00,0.8136145880669617,0.43652714883907034
2025-12-19 00:00:00+00:00,0.9793754236200679,0.33552182404245245
2025-12-20 00:00:00+00:00,0.8913677696906757,0.4362457504823787
2025-12-21 00:00:00+00:00,0.9029541108878061,0.4239299504378725
2025-12-22 00:00:00+00:00,0.9205086412434133,0.412007602885185
2025-12-23 00:00:00+00:00,0.7555976322890962,0.5565744639650567
2025-12-24 00:00:00+00:00,0.6779488221118929,0.5835867419045405
2025-12-25 00:00:00+00:00,0.5643799843168787,0.5972004076600044
2025-12-26 00:00:00+00:00,0.31196077735311323,0.7639478880235243
2025-12-27 00:00:00+00:00,0.26572365027570427,0.7928786967757422
2025-12-28 00:00:00+00:00,0.26892488476984344,0.8040123097121759
2025-12-29 00:00:00+00:00,0.18976087209202766,0.8842060718635602
2025-12-30 00:00:00+00:00,0.1780537861013473,0.8102286561862717
2025-12-31 00:00:00+00:00,0.24165452950477148,0.7797430978825519
2026-01-01 00:00:00+00:00,0.3119559715071058,0.7109833464153194
2026-01-02 00:00:00+00:00,0.404961851295727,0.5950786905377913
2026-01-03 00:00:00+00:00,0.40441426674135383,0.579038485752353
2026-01-04 00:00:00+00:00,0.45345235650416116,0.5456663627161424
2026-01-05 00:00:00+00:00,0.4694731503798923,0.5073823836175438
2026-01-06 00:00:00+00:00,0.7145670009254247,0.47414177363623794
2026-01-07 00:00:00+00:00,0.6496245444634612,0.6044633079703083
2026-01-08 00:00:00+00:00,0.7535143104599445,0.5648739188204953
2026-01-09 00:00:00+00:00,0.6871311054869231,0.6194564811658462
2026-01-10 00:00:00+00:00,0.633561773134903,0.7310103167120913
2026-01-11 00:00:00+00:00,0.6037831809918404,0.7554627774830982
2026-01-12 00:00:00+00:00,0.7252232524481154,0.7055103658793879
2026-01-13 00:00:00+00:00,0.6680119777608907,0.7324615325726067
2026-01-14 00:00:00+00:00,0.923138487272807,0.41776223800374646
2026-01-15 00:00:00+00:00,0.7879187848584913,0.45918621012624294
2026-01-16 00:00:00+00:00,0.6994357294531822,0.48761754969575627
2026-01-17 00:00:00+00:00,0.6624458024797829,0.46791928617035095
2026-01-18 00:00:00+00:00,0.6756489549732926,0.45548785876160375
2026-01-19 00:00:00+00:00,0.7079051690958945,0.522477285481033
2026-01-20 00:00:00+00:00,0.6978445668373111,0.5366920339984108
2026-01-21 00:00:00+00:00,0.5277939677202309,0.6628680352062857
2026-01-22 00:00:00+00:00,0.6252201656571956,0.5250738616700624
2026-01-23 00:00:00+00:00,0.8065719263547612,0.41912040929440436
2026-01-24 00:00:00+00:00,0.6750895849905293,0.48772617691499065
2026-01-25 00:00:00+00:00,0.6620461693402597,0.49686058606621214
2026-01-26 00:00:00+00:00,0.5717819814780408,0.5271601076644178
2026-01-27 00:00:00+00:00,0.5793573470192832,0.5248293786360273
2026-01-28 00:00:00+00:00,0.7008675236792526,0.4685209726107426
2026-01-29 00:00:00+00:00,0.5716680449707415,0.601863701655961
2026-01-30 00:00:00+00:00,0.4608375777269698,0.6516127542264298
2026-01-31 00:00:00+00:00,0.5131421636007949,0.6121252290740444
2026-02-01 00:00:00+00:00,0.42146936275686997,0.7434513882485738
2026-02-02 00:00:00+00:00,0.4789111678860226,0.6427685760136462
2026-02-03 00:00:00+00:00,0.4030139134206765,0.6558159761519085
2026-02-04 00:00:00+00:00,0.3504497740544635,0.5927291816941547
2026-02-05 00:00:00+00:00,0.3759398014413357,0.6053935379810658
2026-02-06 00:00:00+00:00,0.47859828489493506,0.5090739424449294
2026-02-07 00:00:00+00:00,0.6567610157344034,0.43643218453044047
2026-02-08 00:00:00+00:00,0.7085763302578926,0.3599913957929135
2026-02-09 00:00:00+00:00,0.6785886016686408,0.3864541700923842
2026-02-10 00:00:00+00:00,0.7053743925843475,0.37969493430632245
2026-02-11 00:00:00+00:00,0.6993585951911263,0.4435565608924472
2026-02-12 00:00:00+00:00,0.7395649910904432,0.3900850175005901
2026-02-13 00:00:00+00:00,0.6412641286853643,0.5384826653372792
2026-02-14 00:00:00+00:00,0.5699731427948698,0.5475896286475551
2026-02-15 00:00:00+00:00,0.6097684734987056,0.5487392679170231
2026-02-16 00:00:00+00:00,0.6954790478181216,0.47869846121549564
2026-02-17 00:00:00+00:00,0.7034110774108302,0.4488446034947049
2026-02-18 00:00:00+00:00,0.6814654587221598,0.46595950735943886
2026-02-19 00:00:00+00:00,0.7023376149196938,0.45953364672173186
2026-02-20 00:00:00+00:00,0.7602831435571541,0.4196019959629785
2026-02-21 00:00:00+00:00,0.7523701762756746,0.4212248961676018
2026-02-22 00:00:00+00:00,0.7338989721296408,0.44514189049005376
2026-02-23 00:00:00+00:00,0.7004468532166457,0.4693657389650511
2026-02-24 00:00:00+00:00,0.7047547185329224,0.49825533235619396
2026-02-25 00:00:00+00:00,0.6019564516023932,0.5723257131211612
2026-02-26 00:00:00+00:00,0.5162291868512241,0.6105178651682672
2026-02-27 00:00:00+00:00,0.4373601338602275,0.6823602183132582
2026-02-28 00:00:00+00:00,0.36441552125604854,0.7501921165176382
2026-03-01 00:00:00+00:00,0.3936570516445222,0.7581870883993126
2026-03-02 00:00:00+00:00,0.456200463314622,0.7130540741090254
2026-03-03 00:00:00+00:00,0.42103487256367594,0.7269068071123084
2026-03-04 00:00:00+00:00,0.40387565069597164,0.737170634979236
2026-03-05 00:00:00+00:00,0.4048605185223399,0.7406445107833551
2026-03-06 00:00:00+00:00,0.44735314944424387,0.698992995870361
2026-03-07 00:00:00+00:00,0.4800277489932584,0.651576026560531
2026-03-08 00:00:00+00:00,0.4422991714787458,0.6436331979424519
2026-03-09 00:00:00+00:00,0.40718824575334195,0.6362986163748411
2026-03-10 00:00:00+00:00,0.41262026436648114,0.5885151783028082
2026-03-11 00:00:00+00:00,0.43485583385729476,0.5905788614275123
2026-03-12 00:00:00+00:00,0.4693681491734482,0.5605370344869873
2026-03-13 00:00:00+00:00,0.425655537516612,0.6478647771526701
2026-03-14 00:00:00+00:00,0.44380742642406207,0.6196687781767811
2026-03-15 00:00:00+00:00,0.4615031040818325,0.6054555312112992
2026-03-16 00:00:00+00:00,0.35865811395115166,0.7456328909098827
2026-03-17 00:00:00+00:00,0.36606771944519495,0.7194303414326378
2026-03-18 00:00:00+00:00,0.4130862298026451,0.659305706418375
2026-03-19 00:00:00+00:00,0.39343182636523616,0.6577772086363465
2026-03-20 00:00:00+00:00,0.298005109726099,0.6583767004932085
2026-03-21 00:00:00+00:00,0.2410792468631707,0.6978538946217555
2026-03-22 00:00:00+00:00,0.21852064631816676,0.7109687213429537
2026-03-23 00:00:00+00:00,0.26181602905212015,0.6392199828109252
2026-03-24 00:00:00+00:00,0.42761970168976665,0.5494614505400341
2026-03-25 00:00:00+00:00,0.5293323679812018,0.5052018341503778
2026-03-26 00:00:00+00:00,0.5691776932534881,0.4604352928909765
2026-03-27 00:00:00+00:00,0.6359108439903971,0.41919160505702396
2026-03-28 00:00:00+00:00,0.7061990645693128,0.3843282659207724
2026-03-29 00:00:00+00:00,0.692510061376335,0.3972078436953683
2026-03-30 00:00:00+00:00,0.7613117144974383,0.34576889168897973
2026-03-31 00:00:00+00:00,0.6878413445031722,0.4487952682431771
2026-04-01 00:00:00+00:00,0.6238970037881124,0.5047904209098559
2026-04-02 00:00:00+00:00,0.525436107450904,0.5534059064994066
2026-04-03 00:00:00+00:00,0.6678445214544166,0.4569361725976372
2026-04-04 00:00:00+00:00,0.685088624379765,0.457094748291803
2026-04-05 00:00:00+00:00,0.7587321737583319,0.4005518852433531
2026-04-06 00:00:00+00:00,0.6665154574078698,0.48268930217642125
2026-04-07 00:00:00+00:00,0.6594312757674968,0.48774649280362553
2026-04-08 00:00:00+00:00,0.6239582579046561,0.46743026373889435
2026-04-09 00:00:00+00:00,0.6181484492341355,0.4698592680048235
2026-04-10 00:00:00+00:00,0.40863232276590405,0.6087582782642381
2026-04-11 00:00:00+00:00,0.39471943623810085,0.6062961656413943
2026-04-12 00:00:00+00:00,0.4229793490942026,0.5696461834627479
2026-04-13 00:00:00+00:00,0.5026928070518265,0.5267608220908372
2026-04-14 00:00:00+00:00,0.4971861672132778,0.5084176637455565
2026-04-15 00:00:00+00:00,0.503220415071062,0.506593144080709
2026-04-16 00:00:00+00:00,0.5121967402385624,0.516175520562382
2026-04-17 00:00:00+00:00,0.6544399011223148,0.4404201847559317
2026-04-18 00:00:00+00:00,0.6606782747036033,0.4199437398568027
2026-04-19 00:00:00+00:00,0.6002515615446863,0.4790154395848182
