sl_mfe_assumed_pct,sharpe,win_rate_pct,total_return_pct
0.0,2.55857361105618,66.91176470588235,105.66065085442928
0.5,2.55857361105618,66.91176470588235,105.66065085442928
1.0,2.55857361105618,66.91176470588235,105.66065085442928
1.5,2.55857361105618,66.91176470588235,105.66065085442928
