entry_time,entry_price,rsi_14,bb_pct,ret_1d,ret_3h,ret_1h,stablecoin_z,atr_pct,volume_z,oi_z,funding_z,taker_z,hour_of_day,day_of_week,is_weekend,candle_body,upper_wick,lower_wick,close_vs_ma21,close_vs_ma200,trend_slope_3h,exit_reason,return_pct,hours_held,is_winner,cluster
2026-03-04 23:00:00+00:00,72666.77,61.566068317911494,0.6416178967985502,0.06334352775907992,-0.004833080616074903,-0.0005376457963635062,2.546385148508424,0.011194505706371321,-0.36810569304687984,-0.22545264490657183,-0.17177115350664454,-1.1832369072637619,23,2,0,-0.0688398140321021,0.3082206255282647,0.622939560439457,0.017284858441046706,0.08012939737554926,-0.0044239615989536,SL,-0.015,16,False,1
2026-03-05 00:00:00+00:00,72760.0,64.47089371929276,0.6369443105738918,0.06853563476758828,-0.007498596366211752,0.001282979826955133,2.589614866818367,0.010952583837273247,-0.5220141515629828,-0.8731421952754361,0.42984125461073275,-0.7780273519291127,0,3,0,0.20887196146515924,0.5376946342555016,0.2534334042791152,0.015187408534817566,0.08083283464148011,0.00037204507971419124,SL,-0.015,15,False,1
2026-03-05 04:00:00+00:00,72815.7,62.68663690385827,0.5880586181465749,0.07419968725105486,0.0038183745177746697,0.004383713788083998,2.589614866818367,0.010380100523847018,-0.7432968650831898,-0.5502781508755131,1.2357370360032172,-2.3054588858990623,4,3,0,0.5019743492544064,0.4191622441242808,0.07886340662115475,0.005036937495626244,0.07903186401216696,0.0021252971543223916,SL,-0.015,11,False,1
2026-03-05 10:00:00+00:00,73388.92,54.63554874831742,0.7802378269549747,0.02859188338099572,0.018505457598656516,0.010983779250461456,2.589614866818367,0.009028445399426235,-0.11448946388711458,0.20426379951063922,0.9798989965962109,0.8534309336770215,10,3,0,0.765860780528031,0.1625507881162822,0.0715884313555907,0.007962780505583883,0.08374354789491316,0.007189232380037677,SL,-0.015,3,False,1
2026-03-05 12:00:00+00:00,72890.73,52.57695170600593,0.5381673064743464,0.021741327515909292,0.004120863036613409,-0.0003436841320652029,2.589614866818367,0.00884488329311566,-0.8794519918244109,-3.3030915998075354,-0.1842106580498361,0.321255035805488,12,3,0,-0.06323622146550618,0.37225375204933836,0.5645100264849032,0.0006042956909991674,0.07519932172580476,-0.0034173755702543935,SL,-0.015,3,False,1
2026-03-08 10:00:00+00:00,67904.14,60.04103287435131,0.899313348814977,0.000351059092098982,0.008678413265852392,0.0032969371019930804,1.8333298887612617,0.005516126956955218,0.054338679752205375,0.09182957810421936,-0.31310972328615605,1.412118688781022,10,6,1,0.42993391264129527,0.5700468199070279,1.9267451484093723e-05,0.007548792851871676,-0.0076711100089542706,0.002686213241195543,SL,-0.015,3,False,0
2026-03-08 19:00:00+00:00,67337.42,53.14235721202769,0.5923418726623284,0.0038324194540457768,0.006957604922228633,0.007984851206514598,1.8333298887612617,0.006730443701076106,-0.10622808651309851,0.040246966102114014,-0.33897173831100874,-0.33299853586361783,19,6,1,0.7561878030108569,0.20954892121003996,0.03426327577896131,0.0016297382622671131,-0.017792468976527236,0.00202279802225855,SL,-0.015,3,False,1
2026-03-09 05:00:00+00:00,67911.16,56.74404118853511,0.9165890628402423,0.011336273917188056,0.02064766059107881,0.011634416373926815,2.236612456562963,0.01046700466567539,0.3457024951734611,0.8151893254732712,-0.5789642257434336,0.32422911635219154,5,0,0,0.8157319585471934,0.1653612473464349,0.018906794106267114,0.012798392469671472,-0.010356391724916059,0.005198777343812313,SL,-0.015,2,False,1
2026-03-10 11:00:00+00:00,70580.94,64.72535226247722,0.7918454691353313,0.04155479718285182,-0.0018163080791130382,-0.0027284015438427955,2.2309022504812983,0.009285985301819032,-0.6098452172490597,1.1598800676309535,-0.48628067880406217,0.15509140677536334,11,1,0,-0.5935511634338392,0.28183690406655904,0.12461193249929448,0.014964789473825933,0.0229430215752486,-0.0035277229234974006,SL,-0.015,3,False,1
2026-03-10 16:00:00+00:00,71268.59,58.71288686831929,0.821069112911157,0.03347543478752657,0.01927128741644868,-0.0010872344075701923,2.2309022504812983,0.010915076934413088,-0.13480306491194577,-0.03902565932897359,-2.4848259155809433,-1.55228412908188,16,1,0,-0.10252547278276607,0.4676023206332235,0.42987220658387826,0.01736369176324454,0.03123262213581764,-0.0013976704183428002,SL,-0.015,2,False,1
2026-03-10 17:00:00+00:00,70868.61,63.63283189495014,0.6899337522629025,0.03305942460362288,-0.008384194226743413,-0.005612290070562631,2.2309022504812983,0.01093485334540719,-0.023578934781336224,-0.25902359226807264,-1.9159151288548797,-1.3501508448318884,17,1,0,-0.4257898995060023,0.1952606029636972,0.37894949753019397,0.010344299085972536,0.02509647541095867,-0.003369263204118263,SL,-0.015,2,False,1
2026-03-11 18:00:00+00:00,70617.64,55.26175231000762,0.8681810436610825,0.008623577014097439,0.005549503039461001,-0.002378295479091408,2.0689562982564906,0.010049037120389275,-0.29544188985955117,1.3076007764486564,-0.7830755858875906,0.3830602471204187,18,2,0,-0.3506999416714711,0.2277310224147386,0.42156903591358197,0.009768846979234374,0.01797456619572153,0.0003322824155549259,SL,-0.015,8,False,1
2026-03-11 19:00:00+00:00,70641.82,64.0450749262432,0.8430225800307167,0.008540248413738682,0.0010076418389441955,0.0003424073645055259,2.0689562982564906,0.009626723741181738,-1.045564775511887,1.1328796854158756,-0.7710060835757204,0.5207739124721859,19,2,0,0.06596673029723198,0.2742296154894111,0.6598036542130842,0.009482057535238753,0.018057851109697654,-0.001020429541594648,SL,-0.015,7,False,1
2026-03-11 20:00:00+00:00,70634.96,59.52597512771778,0.8102038910462722,0.005686005387581128,-0.0021336142928847224,-9.71096158054463e-05,2.0689562982564906,0.009435301483247727,-1.4249431591444914,0.26093223101471213,-2.0047778059394705,1.828423455221085,20,2,0,-0.02240245936484592,0.19030643948059825,0.7872911011542288,0.008912828449829574,0.017721742018787855,0.00012260217886441913,SL,-0.015,6,False,1
2026-03-11 21:00:00+00:00,70741.26,66.07427016689684,0.8293637656259126,0.014022474087628911,0.0017505541108424616,0.001504920509617147,2.0689562982564906,0.009178195905149884,-1.0279859751479392,0.14849956448535487,-1.6729281562730676,1.8414986790620633,21,2,0,0.38343613606013627,0.12953143599174358,0.48703242794775947,0.009952787312357094,0.01897365222988608,0.0007028430084505858,SL,-0.015,5,False,1
2026-03-11 22:00:00+00:00,70373.01,59.46670928728076,0.6419409165691446,0.009343305186141793,-0.0038052530356665892,-0.0052055900615849415,2.0689562982564906,0.009654705892013348,-0.08780113525392491,0.039924306326240874,-1.434968775489955,1.5382818316785254,22,2,0,-0.5197961805015833,0.29462080257451423,0.18558301692376125,0.004489323374190689,0.013391651314764849,-0.0018611538713494528,SL,-0.015,4,False,1
2026-03-13 14:00:00+00:00,72382.72,59.355488128101534,0.7442648306610415,0.040129708123671115,0.002130728426686046,-0.013579601189329105,1.9177276988898866,0.008390568119810093,3.6472828491498697,0.6405015840406831,-1.5562488003466988,-1.6483194286378393,14,4,0,-0.6372286953073559,0.3418471101333829,0.020924194559197157,0.013320830326277242,0.04221274409651228,-0.0027769749465065712,SL,-0.015,2,False,1
2026-03-13 15:00:00+00:00,71831.46,51.52878717689575,0.5728974121297623,0.021277920713023146,-0.01309711528778068,-0.007615906116818949,1.9177276988898866,0.00906832068129636,2.0016986585391465,0.5344472945943533,-1.372794459233077,-1.3934198354252796,15,4,0,-0.5044565237284219,0.4084994234886746,0.08704405278281199,0.004256601183745043,0.034292032148927065,-0.010773273994430671,SL,-0.015,7,False,1
2026-03-13 16:00:00+00:00,71885.57,57.8444208028155,0.5688785682589115,0.02137518051705878,-0.020354683712736854,0.0007532911067100745,1.9177276988898866,0.009353923782716643,0.9301108520420037,-1.7586232227787428,-0.48852408450786644,-0.93281672260101,16,4,0,0.0572314005880677,0.22679965307889163,0.7159689463329348,0.004041688272351401,0.035104550544367646,-0.003457926256966457,SL,-0.015,6,False,1
2026-03-16 13:00:00+00:00,74109.55,63.08713703013599,0.8152273843356642,0.03494059424468432,0.00442009871594462,0.003313486261385723,1.5644340607389526,0.009095598533329573,1.061788620158114,1.3769589652961536,-1.9854996253814101,1.4377084550368338,13,0,0,0.3387311077893622,0.5535763715882516,0.10769252062224777,0.01555819200218741,0.05453782665698353,0.003756465934552319,SL,-0.015,1,False,1
2026-03-17 03:00:00+00:00,74463.98,54.02484198379843,0.6104100787123715,0.012105747028950065,-0.011345157257554805,-0.009761427229068143,1.612209074649179,0.009853383378878552,0.7341137354290048,0.5944400772305335,0.4530317096535311,-1.0392301353320073,3,1,0,-0.694180174386658,0.12117228726520984,0.18464753834803754,0.004664198792222408,0.05216985788016433,-0.007788530776893831,SL,-0.015,32,False,1
2026-03-17 04:00:00+00:00,74252.01,58.431241540735385,0.516809959222849,0.005639419022959391,-0.018141087917829313,-0.0028466112071904304,1.612209074649179,0.009172594404226544,1.1402754806878348,-0.7105656669591784,0.5868021106886435,-1.7106043262253297,4,1,0,-0.28928800513145825,0.339702209545086,0.3710097853233192,0.0012926712510556678,0.04865515132167555,-0.006370265262852917,SL,-0.015,31,False,1
2026-03-17 17:00:00+00:00,74523.75,50.80252532981256,0.5762807666400812,0.007851569272514514,0.0019097439289503804,0.004963341316087888,1.612209074649179,0.00826548583505262,-0.7002457532115417,1.846427284707972,-1.647274191637609,1.1043622276814176,17,1,0,0.6265874502058926,0.11959075278333772,0.2538217970105994,0.0022371359638864792,0.045743896013103184,0.004088361092940145,SL,-0.015,18,False,1
2026-03-17 18:00:00+00:00,74683.04,55.8704398301155,0.6512799257739064,0.010409992207117247,0.010399192904115173,0.0021374394069004765,1.612209074649179,0.00791342413791102,-0.9258064101363386,1.5839240327029154,-1.4029302791836613,0.968587952827674,18,1,0,0.41580953375439417,0.22484728241002114,0.35934318383532365,0.004198209777794735,0.04745916372194383,0.003530587399763085,SL,-0.015,6,False,1
2026-03-17 19:00:00+00:00,74512.17,56.554418645667496,0.5839449798814577,0.007424928680556553,0.004807183373251478,-0.002287935788366391,1.612209074649179,0.0076408802941663615,-0.7445364814272212,1.3876308595069604,-1.2215718552098638,0.8512459454706679,19,1,0,-0.45840375586840915,0.31377598926888,0.2278202548624426,0.0020678033389170394,0.04456839639325976,-7.770542718060675e-05,SL,-0.015,16,False,1
2026-03-17 20:00:00+00:00,74506.75,55.87833124038562,0.6107045795570774,0.0036349847582537453,-0.00022811519817511616,-7.273979539179631e-05,1.612209074649179,0.007571001476855676,-1.3471453573536845,0.34269266187131764,-1.501846288675269,-0.45048621779768105,20,1,0,-0.013696526732810152,0.5352393821206203,0.4510640911462625,0.0022374742106568055,0.0440273698802118,-0.001183047173578243,SL,-0.015,15,False,1
2026-03-17 21:00:00+00:00,74685.42,56.05980601948728,0.7858253729758216,0.003817940962369537,3.1868011800328944e-05,0.002398037761679239,1.612209074649179,0.007512405270762956,-0.959361029560395,0.3411261594179352,-1.3527130924396236,-0.4507338411692646,21,1,0,0.5119630934982217,0.3254534513881988,0.16258345511329303,0.005048433797838387,0.046112524324667024,0.0011598649374938836,SL,-0.015,3,False,1
2026-04-14 14:00:00+00:00,75013.62,63.277627088956315,0.7967302602015918,0.03609757714590378,0.008565875359589192,-0.006783364761828947,2.07539815435238,0.005410903094283775,3.0407889133048616,1.7960182295234624,-1.6607625302710718,1.544847110191549,14,1,0,-0.5001220238385353,0.4998682142542859,9.761907081053446e-06,0.010299424802117391,0.04835041218622087,0.0037434535221736887,SL,-0.015,4,False,1
2026-04-14 15:00:00+00:00,75317.07,64.18690973584513,0.8956244687010146,0.04801229611701374,0.011619164025143736,0.004045265379807095,2.07539815435238,0.0057698834312820925,0.39264726400365135,1.4965512445091753,-1.3943676834500216,1.3410413189977703,15,1,0,0.34576425682216005,0.1423346436506384,0.5119010995270875,0.012508252491812309,0.05213535594155006,-0.0013866046568194671,SL,-0.015,3,False,1
2026-04-14 16:00:00+00:00,74652.2,54.12751850327001,0.5738107706592347,0.03393019286350185,-0.011568740488367424,-0.00882761371359786,2.07539815435238,0.006648785013320798,-0.03784939285665209,-0.05789738256920471,-2.495423643392624,-2.7201388459116176,16,1,0,-0.572671363847737,0.3195059346413992,0.10782270151077768,0.0027168979864108053,0.0424523179063549,-0.002420692223403949,SL,-0.015,15,False,1
2026-04-14 17:00:00+00:00,74748.9,53.92920285457923,0.6128469082499294,0.03603701624155731,-0.003528959141020027,0.0012953402578892437,2.07539815435238,0.00707936839204321,-0.35003358614569885,-0.13958265795282296,-1.9243976136102015,-2.1339846944093326,17,1,0,0.1373286941702537,0.28385997301708144,0.5788113328125227,0.0029896143569423245,0.04343685877353155,-0.0038005241548707317,SL,-0.015,14,False,1
2026-04-15 21:00:00+00:00,74779.16,68.84056669190308,0.9173596306392693,0.006758606112377885,0.005227429547592921,-0.0008353633964388596,1.754547484557296,0.005984421328081245,-1.6552414304254746,0.5096180446375332,-1.4272312705928243,-2.109781819239469,21,2,0,-0.4915854042147207,0.10608681975459468,0.40232777602989817,0.00729029068834147,0.03347408831302098,-0.0014939991302390645,SL,-0.015,16,False,1
2026-04-15 22:00:00+00:00,74964.0,66.48982004919262,0.9760866042780204,0.01271021295365049,-0.0005146488255074466,0.002471811665175183,1.754547484557296,0.006140261611287711,0.0471886512987547,0.5096180446375332,-1.4272312705928243,-2.109781819239469,22,2,0,0.32249116762527846,0.6730123507254744,0.0044964816491011635,0.009553008304999064,0.035520340278802076,0.0008158582786405722,SL,-0.015,15,False,1
2026-04-15 23:00:00+00:00,74809.99,65.1014709887969,0.8395443811359435,0.009151838859432937,-0.00042342715983911816,-0.0020544528040125076,1.754547484557296,0.006225524539856627,-0.8713531051332799,0.5096180446375332,-1.4272312705928243,-2.109781819239469,23,2,0,-0.44895936570846406,0.0,0.5510406342912445,0.007163742449179841,0.032919070276061876,0.00020605536773902837,SL,-0.015,14,False,1
2026-04-16 00:00:00+00:00,74815.1,65.8496289371418,0.81338651297827,0.003308910106109453,0.0004806151874399145,6.830638528354527e-05,1.754547484557296,0.006603222000447955,0.18613308441798485,0.5096180446375332,-1.4272312705928243,-2.109781819239469,0,3,0,0.012067825429811834,0.1412951067446977,0.8466370678252544,0.006929697947579174,0.03252023040860678,-0.0009951199690971997,SL,-0.015,13,False,1
