timestamp,open,high,low,close,volume,fwd_return_1d,fwd_return_3d,fwd_return_7d,fwd_return_14d,ret_1d,ret_7d,rsi_14,ma_21,ma_50,ma_200,bb_pct,open_interest,funding_rate,buy_sell_ratio,oi_z,funding_z,taker_z,volume_z,rsi_z
2025-11-01 00:00:00+00:00,3848.0,3909.39,3831.0,3873.77,152998.1626,0.008469785247962491,-0.1514596891400367,-0.1219122456934717,-0.18222300239818057,0.006699601610191452,-0.020246242873980136,49.26152668834896,3961.5519047619046,4179.0614000000005,,0.34098883094853316,45806394151.833336,0.004070666666666667,0.500466,,,,,-0.03692366558255209
2025-11-02 00:00:00+00:00,3873.78,3918.23,3839.12,3906.58,216083.1542,-0.0774974530151693,-0.12345581045313292,-0.08271173251283725,-0.20767269581065795,0.008469785247962491,-0.06057049965612271,46.14150521912189,3949.8514285714286,4163.8624,,0.43011691142026304,45870715872.833336,0.005522666666666666,0.51911,,,,,-0.19292473904390556
2025-11-03 00:00:00+00:00,3906.58,3914.29,3558.82,3603.83,877187.3852,-0.08790092762422197,-0.08010644231276176,-0.009983822766334693,-0.1588282466154064,-0.0774974530151693,-0.1253158258801257,35.384627364257184,3919.517142857143,4143.849200000001,,-0.15159503170337368,45645710905.333336,0.0032451666666666666,0.47714983333333333,,,,,-0.7307686317871408
2025-11-04 00:00:00+00:00,3603.84,3654.54,3057.0,3287.05,1568004.2379,0.04175172266926275,0.045329398700962864,0.03976513895438161,-0.04970718425335796,-0.08790092762422197,-0.17394199839163638,30.39924005244707,3879.6138095238093,4119.1154,3370.1096500000003,-0.3142058992075066,41649522248.5,0.004038333333333334,0.49122899999999997,,,,,-0.9800379973776465
2025-11-05 00:00:00+00:00,3287.05,3480.46,3166.66,3424.29,809591.5132,-0.031875220848701535,-0.006652473943503545,-0.002736333663328705,-0.11646501902584183,0.04175172266926275,-0.1226495584154712,37.816382880809925,3852.8842857142854,4097.575400000001,3379.16475,-0.016795774870521123,39090505982.0,-0.00117,0.49988816666666663,-2.352556404647632,-2.2431705776996096,0.22100117691708387,0.7743076919001322,-0.6091808559595038
2025-11-06 00:00:00+00:00,3424.29,3456.46,3245.45,3315.14,566363.7003,0.03647206452819507,0.08093775828471794,-0.025217637867480658,-0.14506777994292852,-0.031875220848701535,-0.12876173756731124,33.30724094573603,3825.295238095238,4072.0676000000003,3387.80365,-0.034103236043760206,39163937032.666664,0.004002166666666667,0.4870136666666667,-1.93409393588971,0.15331274751434615,-0.8165419437537116,0.08009813223790037,-0.8346379527131986
2025-11-07 00:00:00+00:00,3315.14,3473.0,3194.2,3436.05,683417.3854,-0.010052240217691799,0.03835799828291209,-0.09419245936467746,-0.19504954817304765,0.03647206452819507,-0.10705329275803721,35.02254889597482,3806.4609523809527,4049.0354,3397.0860500000003,0.1384810237923707,39112504567.166664,0.004858166666666667,0.5030978333333334,-1.7034180109602635,0.5431569943496227,0.5300987954146205,0.4104226975994172,-0.748872555201259
2025-11-08 00:00:00+00:00,3436.04,3488.0,3355.58,3401.51,291532.2881,0.05349094960767409,0.004777290085873576,-0.06868420201616343,-0.18562050383506157,-0.010052240217691799,-0.1219122456934717,33.57071040592075,3783.2371428571428,4027.6938,3405.3123000000005,0.1487484974316996,39494593151.333336,0.0050704999999999995,0.49021783333333335,-1.4449070258173051,0.6226145534221306,-0.5684834861396729,-0.7406210912918346,-0.8214644797039625
2025-11-09 00:00:00+00:00,3401.51,3623.25,3358.66,3583.46,464098.05199999997,-0.004356125085810958,-0.04703275605141399,-0.1362286728469133,-0.21802950221294504,0.05349094960767409,-0.08271173251283725,32.661713444861235,3764.2314285714288,4009.7546,3414.25425,0.33849191732094414,39659127807.333336,0.0040485,0.5139091666666666,-1.294565633821255,0.1087725685757177,1.4057100051220404,-0.20662494619702496,-0.8669143277569382
2025-11-10 00:00:00+00:00,3583.46,3658.98,3507.3,3567.85,595273.0298,-0.04206735148618912,-0.0942612497722718,-0.15034544613702927,-0.1722241686169541,-0.004356125085810958,-0.009983822766334693,33.11504879301489,3744.6423809523812,3992.2122000000004,3423.2452499999995,0.3391045209863872,41506724037.333336,0.003911166666666666,0.5054588333333333,-0.754191948142744,0.03722475942170429,0.6560052319461233,0.20099313983115763,-0.8442475603492554
2025-11-11 00:00:00+00:00,3567.85,3648.27,3405.24,3417.76,660283.2747,-0.0008309536070408852,-0.0893450681147887,-0.08605051261645069,-0.13412293431955435,-0.04206735148618912,0.03976513895438161,32.93101141905122,3722.9619047619044,3976.5858000000003,3431.4110499999997,0.22488359233249794,39910849165.166664,0.0017343333333333334,0.5044506666666667,-1.1315561617085435,-1.0552520335004874,0.5507162030014267,0.399849344023826,-0.8534494290474391
2025-11-12 00:00:00+00:00,3417.76,3588.19,3371.65,3414.92,553101.9368,-0.05369964742951516,-0.07234137256509665,-0.11404073887528843,-0.11372447963641907,-0.0008309536070408852,-0.002736333663328705,34.46873508353222,3704.3614285714284,3961.599,3439.38125,0.24804681996238592,39102815506.166664,0.0031439999999999997,0.5049513333333334,-1.2706223523215343,-0.3061459710631602,0.577240164137755,0.045202182834483184,-0.7765632458233889
2025-11-13 00:00:00+00:00,3414.91,3565.84,3154.22,3231.54,951989.1346999999,-0.036867871046002754,-0.04216256026538434,-0.12295066748361472,-0.06693712595233225,-0.05369964742951516,-0.025217637867480658,32.69029956601257,3674.587142857142,3943.1736,3446.5825,0.13189715092112372,39011618969.166664,0.003332166666666667,0.49296866666666667,-1.2223582728510614,-0.20046884293413064,-0.48932226598883527,1.30786464138935,-0.8654850216993715
2025-11-14 00:00:00+00:00,3231.55,3256.71,3070.0,3112.4,890446.1491,0.017825472304330958,-0.026012080709420404,-0.11134494280940754,-0.026105256393779697,-0.036867871046002754,-0.09419245936467746,28.77660894302845,3635.421428571429,3927.9344,3453.1451,0.08828295077420817,37301923014.166664,0.005377333333333334,0.48353033333333334,-1.5535563047185776,0.8891476367477981,-1.2776006706852057,1.0539281714152866,-1.0611695528485776
2025-11-15 00:00:00+00:00,3112.4,3230.0,3110.68,3167.88,338463.4782,-0.022914378069876395,-0.013958862078109147,-0.12556031162796577,-0.05641627839438368,0.017825472304330958,-0.06868420201616343,29.976683100069778,3597.9957142857143,3910.6472000000003,3459.99545,0.16051552979376202,36922975203.666664,0.006830666666666666,0.5010815,-1.5345069964838347,1.5677786317357638,0.2996959080911056,-0.7460882973349583,-1.001165844996511
2025-11-16 00:00:00+00:00,3167.87,3249.0,3004.0,3095.29,570633.5809,-0.020628115620830334,-0.02255362179311149,-0.09470195038267826,-0.033609128708457,-0.022914378069876395,-0.1362286728469133,27.494798746151062,3547.3685714285716,3892.1854,3466.50385,0.12768314078535786,37743036119.666664,0.007670000000000001,0.49069199999999996,-1.260803816754758,1.8340304147798543,-0.6384342291195961,0.02760051936880522,-1.125260062692447
2025-11-17 00:00:00+00:00,3095.29,3223.38,2959.46,3031.44,762500.4289,0.0304211859710235,-0.06505819016704939,-0.025750138548016777,-0.07665333966695687,-0.020628115620830334,-0.15034544613702927,31.695820408685364,3495.525238095238,3869.9709999999995,3472.4705,0.11073049018346888,37827831357.0,0.005954500000000001,0.49283150000000003,-1.1830898539313555,0.9344112949060313,-0.429764898613046,0.662486369465072,-0.9152089795657318
2025-11-18 00:00:00+00:00,3031.44,3169.95,2946.56,3123.66,766640.1058,-0.03143107764609454,-0.11454831831889511,-0.052598554260066654,-0.04084631489982893,0.0304211859710235,-0.08605051261645069,43.89875951276707,3454.785238095238,3848.1427999999996,3478.8777999999998,0.21775677168013954,38183960034.166664,0.007795833333333333,0.5041598333333334,-1.0538286118984532,1.7248687705659205,0.6258988232352235,0.6594133731542939,-0.3050620243616464
2025-11-19 00:00:00+00:00,3123.65,3125.54,2873.64,3025.48,737926.7146,-0.06321641524650645,-0.08440313603130745,0.00035696815050823005,0.05383608551370367,-0.03143107764609454,-0.11404073887528843,34.66032786380805,3412.9990476190474,3825.7494,3484.8376000000003,0.163189606431424,38057219482.666664,0.0073448333333333326,0.48638633333333336,-1.0447717596922734,1.4243387121698456,-1.0352388046507837,0.5471580945113212,-0.7669836068095975
2025-11-20 00:00:00+00:00,3025.48,3063.61,2790.01,2834.22,912524.3718,-0.02412303914304459,-0.011311754203978452,0.06386589608428439,0.10551051082837626,-0.06321641524650645,-0.12295066748361472,32.60108245781598,3366.767142857143,3795.4732,3489.9644,0.04322475275464754,37243751629.666664,0.007011333333333334,0.4820088333333334,-1.1910172968527266,1.2123745617216253,-1.3801600309935873,1.1172457327437921,-0.8699458771092011
2025-11-21 00:00:00+00:00,2834.21,2886.73,2623.57,2765.85,1180475.4085,0.001543829202595992,0.06780194153695973,0.09591987996456797,0.09253213297901208,-0.02412303914304459,-0.11134494280940754,24.795035727717178,3315.2366666666667,3761.1031999999996,3494.6927,0.029867397679179394,33185165872.666668,0.0059855,0.48841650000000003,-1.9440927728835344,0.6794195669749311,-0.8709795953483475,1.8603812347219846,-1.260248213614141
2025-11-22 00:00:00+00:00,2765.86,2799.01,2704.33,2770.12,264691.3089,0.011566285937071319,0.06831473004779576,0.0790723867558083,0.09672505162231237,0.001543829202595992,-0.12556031162796577,25.701376969435728,3262.681904761905,3726.2482,3499.4583000000002,0.05664185680525753,32783370545.833332,0.0050381666666666665,0.5037066666666666,-1.836944164996985,0.19507199983766177,0.6499738492270632,-1.098636358683251,-1.2149311515282135
2025-11-23 00:00:00+00:00,2770.12,2858.16,2768.29,2802.16,409808.5734,0.05396551231906832,0.08008108030947558,0.06748365546578361,0.0919612013589517,0.011566285937071319,-0.09470195038267826,16.010336546827673,3210.090476190476,3692.5483999999997,3504.4135499999998,0.12783271922147907,33781330067.5,0.0018176666666666664,0.5019845,-1.5003266564134776,-1.3008750886836826,0.46889709227776827,-0.6291104455612639,-1.6994831726586164
2025-11-24 00:00:00+00:00,2802.16,2987.0,2763.0,2953.38,715279.7551,0.0020247987052124383,0.020942107009595645,-0.05224861006710957,0.05782527138397353,0.05396551231906832,-0.025750138548016777,26.089358953406034,3179.1166666666663,3661.3295999999996,3508.1434999999997,0.2920778858963873,34815198211.833336,0.004526166666666667,0.5025768333333333,-1.201402625436102,0.01580590724077023,0.5588951567675847,0.30325828837309804,-1.1955320523296984
2025-11-25 00:00:00+00:00,2953.38,2980.82,2857.32,2959.36,427686.4528,0.02270761245674735,0.02425862348615926,0.012404709126297542,0.12120188148788924,0.0020247987052124383,-0.052598554260066654,29.909188127837865,3163.5123809523816,3626.8366000000005,3511.2150999999994,0.31775855652668894,34937872852.5,0.004301833333333334,0.49241616666666665,-1.1051316512782121,-0.06755166096971586,-0.43708043676051983,-0.6739369886915579,-1.0045405936081067
2025-11-26 00:00:00+00:00,2959.36,3045.0,2888.69,3026.56,364535.326,-0.003743524000845766,-0.012357263692112541,0.05346003383379161,0.09832284838232175,0.02270761245674735,0.00035696815050823005,33.88788396754012,3144.572857142857,3598.4138000000003,3513.4317499999997,0.39495568297650724,36047451260.833336,0.0026683333333333333,0.4996716666666667,-0.8336008277509782,-0.8035119364526809,0.2749504667018902,-0.8649311010423949,-0.805605801622994
2025-11-27 00:00:00+00:00,3026.56,3071.37,2985.78,3015.23,274980.3955,0.00527986256438151,-0.007949642315843164,0.0391446092006249,0.07367928814717284,-0.003743524000845766,0.06386589608428439,39.53132713211309,3130.291428571429,3568.204,3515.93505,0.40098447327844855,36859119343.666664,0.0010631666666666667,0.49382733333333334,-0.6075628169534997,-1.471665110905341,-0.3633353429796239,-1.1212965503010293,-0.5234336433943454
2025-11-28 00:00:00+00:00,3015.23,3099.0,2994.36,3031.15,346616.0275,-0.013852828134536477,-0.07656500008247691,-0.003091235999538089,0.017719347442389788,0.00527986256438151,0.09591987996456797,45.631297652460994,3111.0104761904763,3541.4652,3518.6134500000003,0.43283944764916976,36603558126.0,0.0014303333333333332,0.49820533333333333,-0.6216582996090757,-1.2859058214067434,0.09295330325793663,-0.8621810904268974,-0.21843511737695032
2025-11-29 00:00:00+00:00,3031.14,3052.64,2961.91,2989.16,217904.1303,0.0007025385058010425,0.0023116862262309024,0.016359110920793896,0.0419783484323355,-0.013852828134536477,0.0790723867558083,40.24901246153509,3091.3747619047617,3524.6540000000005,3520.1607,0.40987201579307436,36641480383.666664,0.0027121666666666665,0.48620850000000004,-0.564549761183919,-0.7134890498017444,-1.0979501126454565,-1.214488465217039,-0.4875493769232456
2025-11-30 00:00:00+00:00,2989.17,3053.02,2975.3,2991.26,182722.4253,-0.06425051650475055,0.06589196525878727,0.022930136464232254,0.02415035804309884,0.0007025385058010425,0.06748365546578361,43.85114607591647,3063.174761904762,3509.5433999999996,3522.0683000000004,0.4353201146223703,36268632383.833336,0.003875,0.5058353333333333,-0.6237525616929651,-0.17473573381841417,0.9447643035623279,-1.26078710317133,-0.30744269620417664
2025-12-01 00:00:00+00:00,2991.25,2999.47,2716.04,2799.07,849002.9909,0.07038051924389177,0.11939322703612265,0.11614214721318139,0.059226814620570334,-0.06425051650475055,-0.05224861006710957,38.07466102825706,3026.5661904761905,3482.4790000000003,3523.3202,0.18339047550437604,34821712262.166664,0.0025656666666666666,0.5097006666666667,-1.0281722740867574,-0.7688035388279952,1.2803209510217304,0.7386913487005817,-0.5962669485871469
2025-12-02 00:00:00+00:00,2799.07,3033.76,2782.19,2996.07,523707.35860000004,0.0641807434405739,0.008581241426268482,0.10746411131916145,-0.011271432242904833,0.07038051924389177,0.012404709126297542,44.08785505768965,3006.485714285714,3457.5834000000004,3525.61495,0.5187783376544794,35363837134.333336,0.002886333333333333,0.499222,-0.8331510586760043,-0.5761439850046421,0.31253163197213607,-0.32935235144715413,-0.29560724711551745
2025-12-03 00:00:00+00:00,2996.07,3214.99,2985.58,3188.36,553669.8146,-0.017281611863152135,-0.04714022255956041,0.04258615714662084,-0.11130173506128549,0.0641807434405739,0.05346003383379161,56.94193460397559,2995.697142857143,3438.8501999999994,3529.1813500000003,0.8952590373659837,37622751372.333336,0.0036535,0.5144498333333334,0.1179545702165658,-0.21955925324217582,1.9148311016687805,-0.1994369464379713,0.34709673019877946
2025-12-04 00:00:00+00:00,3188.39,3240.35,3066.37,3133.26,486698.3987,-0.035579556117270816,-0.023429271748913405,0.03323375653472738,-0.09724376527961298,-0.017281611863152135,0.0391446092006249,64.4185149469624,2991.017142857143,3421.8032000000003,3532.3587499999994,0.784151257690286,38622423623.833336,0.004927333333333333,0.474756,0.6454762170577546,0.37029016763519873,-2.3171872184347393,-0.37203221835688927,0.7209257473481202
2025-12-05 00:00:00+00:00,3133.26,3193.33,2983.08,3021.78,530382.8986,0.005387553031656722,0.03388069283667239,0.020875113343790774,-0.013991753205064628,-0.035579556117270816,-0.003091235999538089,61.847404431030185,2986.7019047619046,3404.3486,3534.82695,0.5892627237523895,38023188004.166664,0.0042845,0.4854511666666667,0.3833407908325162,-0.023083098701478184,-1.1339798227445865,-0.15954109988076057,0.5923702215515092
2025-12-06 00:00:00+00:00,3021.77,3069.0,3012.58,3038.06,159721.2488,0.007172340243444708,0.09215749524367522,0.025206875440248133,-0.019792235834710348,0.005387553031656722,0.016359110920793896,62.26696699996337,2980.52,3388.4783999999995,3537.3963,0.630319440937877,36676785345.666664,0.001244,0.5116056666666666,-0.22345845496942615,-1.5416885312174269,1.4063578703488409,-1.5583898285618534,0.6133483499981687
2025-12-07 00:00:00+00:00,3038.06,3150.0,2907.52,3059.85,391129.675,0.021017370132522917,0.08637351504158697,0.001192868931483515,-0.01889961926238215,0.007172340243444708,0.022930136464232254,61.909471563126814,2978.8323809523813,3371.8912,3539.9406,0.6710562110820891,36653194081.166664,0.004625833333333333,0.4867506666666666,-0.19828665172707047,0.2054140746452947,-0.9979229763865854,-0.6077146482431348,0.5954735781563407
2025-12-08 00:00:00+00:00,3059.86,3180.51,3040.87,3124.16,452820.2207,0.062058281266004434,0.036243342210386054,-0.05099290689337288,-0.0367042661067295,0.021017370132522917,0.11614214721318139,58.5822545629975,2983.247619047619,3354.7228000000005,3542.2373000000002,0.8024373602357757,37982893420.666664,0.004988166666666667,0.5109875,0.4921956769864007,0.3940072887448567,1.2844848205152737,-0.39245673294766065,0.4291127281498749
2025-12-09 00:00:00+00:00,3124.16,3397.85,3090.8,3318.04,603859.9458,0.0018384347385804745,-0.07027642825282387,-0.10721389736109266,-0.10639413629733219,0.062058281266004434,0.10746411131916145,65.16155758077878,2992.5038095238097,3341.4992,3546.195,1.067841562130742,39340640827.5,0.003790333333333333,0.489311,1.1895094254113,-0.2197649154542026,-0.7437492486544182,0.19183112613353437,0.7580778790389389
2025-12-10 00:00:00+00:00,3318.04,3447.44,3288.1,3324.14,539585.4535,-0.02609697545831402,-0.06302381969471804,-0.14760208655471796,-0.11331351868453199,0.0018384347385804745,0.04258615714662084,63.26397803451719,3006.7257142857143,3330.5209999999997,3550.1637,0.99146242689493,41191795691.5,0.0064006666666666665,0.49396733333333337,2.159946809685925,1.062448283332495,-0.24541091714595403,-0.057588237391602494,0.6631989017258594
2025-12-11 00:00:00+00:00,3324.14,3327.37,3145.28,3237.39,504114.2391,-0.047115114335931074,-0.05371302190962468,-0.1262807384961342,-0.10299654968971916,-0.02609697545831402,0.03323375653472738,59.278471073689836,3025.9242857142854,3319.1582,3553.5945500000003,0.8243024652289194,40816252243.833336,0.0046240000000000005,0.4827806666666667,1.8997899622865961,0.1190549083930452,-1.2761861279959694,-0.17903849184864457,0.4639235536844918
2025-12-12 00:00:00+00:00,3237.38,3265.5,3045.31,3084.86,435686.4435,0.009653598542559427,-0.03890289996952867,-0.03415390001491159,-0.05085157835363685,-0.047115114335931074,0.020875113343790774,52.01343539837606,3041.115238095238,3303.7194,3556.2003499999996,0.5541220227293336,40647385102.666664,0.002471333333333333,0.4821275,1.7257918403286712,-0.9818514746097452,-1.2487110203592664,-0.43610987945303403,0.10067176991880303
2025-12-13 00:00:00+00:00,3084.86,3135.68,3078.6,3114.64,136465.7567,-0.01641923304137871,-0.04891094958004771,-0.043892713122543836,-0.05316505278298611,0.009653598542559427,0.025206875440248133,54.74734787148716,3057.5209523809526,3287.3146,3558.4695,0.5875734071825586,40313194543.0,0.0029866666666666665,0.48322416666666673,1.504018635515382,-0.7071574641914931,-1.0870220460287792,-1.5315880553845587,0.23736739357435788
2025-12-14 00:00:00+00:00,3114.64,3129.54,3024.44,3063.5,279058.3545,-0.03220173004733151,-0.07508078994614009,-0.020068549045209716,-0.036752080953158184,-0.01641923304137871,0.001192868931483515,52.63530373115816,3069.965714285714,3269.5082,3560.3789999999995,0.47513515621112695,39608487534.333336,0.004158333333333333,0.48923333333333335,1.1119131030488167,-0.08409328376927333,-0.5388794252541916,-0.9008386312611887,0.131765186557908
2025-12-15 00:00:00+00:00,3063.49,3177.5,2894.57,2964.85,520509.9555,-0.0008600772383087207,-0.04596522589675689,0.015056410948277366,-0.009089835910754296,-0.03220173004733151,-0.05099290689337288,56.490587903655204,3070.5119047619046,3245.636,3562.0463,0.27458911577755185,39181949318.166664,0.004794333333333334,0.5187016666666667,0.8698006813726142,0.2879843544220547,2.09352949384792,0.07125496151643657,0.3245293951827602
2025-12-16 00:00:00+00:00,2964.85,2981.87,2876.0,2962.3,378293.11590000003,-0.043483104344597234,0.005806299159436756,0.0009182054484691005,0.003844985315464289,-0.0008600772383087207,-0.10721389736109266,48.44037205693542,3070.651904761905,3222.4790000000003,3564.2010999999998,0.2798155715574009,37607321457.666664,0.003473,0.47898916666666663,0.15873431579213265,-0.361972179018109,-1.3894005227156805,-0.4921331706047944,-0.07798139715322883
2025-12-17 00:00:00+00:00,2962.3,3030.92,2791.02,2833.49,497630.4162,-0.0017363745769349848,0.05097600485620202,0.040226011032331144,0.048756127602356036,-0.043483104344597234,-0.14760208655471796,32.589903350831534,3061.458095238095,3199.5647999999997,3565.72825,0.07686322178538395,36430629064.5,0.0034228333333333333,0.4943401666666667,-0.35295785184608947,-0.34868612614712563,-0.06025604608248265,0.04024521508648666,-0.8705048324584232
2025-12-18 00:00:00+00:00,2833.5,2997.4,2775.19,2828.57,595253.7997,0.05335911785814029,0.06132073804077676,0.026649508408842504,0.06208791014540904,-0.0017363745769349848,-0.1262807384961342,34.27763501449992,3052.5695238095236,3178.0764,3567.1750499999994,0.11408428296430874,35840041167.0,0.0016506666666666666,0.516856,-0.5833752367471758,-1.3267425037936589,1.772673546022823,0.4886057364405354,-0.786118249275004
2025-12-19 00:00:00+00:00,2828.56,3020.0,2808.63,2979.5,531702.5439,-0.0005269340493372354,0.010065447222688206,-0.0172881355932204,0.04898472898137274,0.05335911785814029,-0.03415390001491159,47.90365125642092,3050.1099999999997,3161.5646,3569.0355,0.3739117399584423,37916056764.833336,0.0031065,0.5081741666666667,0.35625390446418453,-0.38392021635531176,0.985933614771032,0.24838214246569404,-0.1048174371789539
2025-12-20 00:00:00+00:00,2979.49,2994.41,2964.17,2977.93,91783.7734,0.00808951184211848,-0.004335226147021531,-0.009698011706117837,0.0500952003572952,-0.0005269340493372354,-0.043892713122543836,46.97446941260528,3049.575238095238,3144.1634000000004,3570.9583500000003,0.37265060336007716,38211996244.166664,0.0022741666666666665,0.4915773333333333,0.4735031042679893,-0.9040927900514737,-0.41380596689254107,-1.6129245990830323,-0.15127652936973596
2025-12-21 00:00:00+00:00,2977.93,3013.4,2944.0,3002.02,162244.8067,0.0024883245281510646,-0.01817109812726103,-0.017025203029959912,0.04752799781480466,0.00808951184211848,-0.020068549045209716,47.09691669762353,3050.0876190476192,3126.7283999999995,3572.93005,0.3872631307619185,37560397391.666664,0.0027725000000000002,0.503401,0.12175293248731633,-0.4930781606372946,0.5394280797625923,-1.4095358823499782,-0.14515416511882365
2025-12-22 00:00:00+00:00,3002.03,3077.39,2963.43,3009.49,298443.5633,-0.0147765900534641,-0.0350690648581653,-0.02378808369524399,0.07160681710190109,0.0024883245281510646,0.015056410948277366,43.89514145468871,3060.107619047619,3108.7866000000004,3575.90745,0.3996714158651046,38460093112.0,0.0029998333333333335,0.5128315,0.503138197086571,-0.2747054816755747,1.2773289919678172,-0.6572317999459077,-0.3052429272655644
2025-12-23 00:00:00+00:00,3009.48,3035.79,2900.93,2965.02,386465.747,-0.005919015723334087,-0.01248895454330834,0.0029240949470830113,0.11191155540266173,-0.0147765900534641,0.0009182054484691005,27.650172204213902,3058.6290476190475,3096.0103999999997,3578.35205,0.3355377954809224,38008589509.333336,0.004710666666666667,0.5038366666666666,0.20861006761377585,1.0006402050570955,0.5309653290286764,-0.15805476816665484,-1.1174913897893048
2025-12-24 00:00:00+00:00,2965.03,2978.15,2888.7,2947.47,197035.55980000002,-0.014765205413456273,0.0005360529538893655,0.008200253098419985,0.07506437724556991,-0.005919015723334087,0.040226011032331144,26.49367831155375,3047.158095238095,3089.2188,3580.46625,0.3206561242399666,37472747514.0,0.005638166666666666,0.5126236666666667,-0.14749637523629322,1.6427145788013269,1.1968613702866662,-1.1585347885702753,-1.1753160844223125
2025-12-25 00:00:00+00:00,2947.48,2971.46,2891.2,2903.95,188721.2981,0.008278379448682038,0.016171077325711547,0.034518500662890306,0.069801477298163,-0.014765205413456273,0.026649508408842504,28.00469669384414,3036.238571428571,3078.812,3582.43685,0.25640199299107835,37365887856.5,0.004491,0.4919548333333334,-0.270405807419918,0.7607551824214822,-0.4594973860976308,-1.1342339239702266,-1.0997651653077931
2025-12-26 00:00:00+00:00,2903.9,2994.38,2894.26,2927.99,314830.9989,0.007192647515872785,0.0033845744008689227,0.06743875491378049,0.054785023172893466,0.008278379448682038,-0.0172881355932204,37.53991326311772,3031.772380952381,3071.0690000000004,3583.67615,0.3134533436093033,37399215513.833336,0.0026023333333333332,0.49654833333333337,-0.2831993697266467,-0.6716889472380078,-0.08294062684127329,-0.4108506629079947,-0.623004336844114
