entry_time,entry_price,rsi_14,bb_pct,ret_1d,ret_3h,ret_1h,stablecoin_z,atr_pct,volume_z,oi_z,funding_z,taker_z,hour_of_day,day_of_week,is_weekend,candle_body,upper_wick,lower_wick,close_vs_ma21,close_vs_ma200,trend_slope_3h,exit_reason,return_pct,hours_held,is_winner
2026-03-01 02:00:00+00:00,67620.65,79.81703300884186,0.8781571668281924,0.02515905958554665,0.009666395215045531,0.004177200377312618,1.3151776922285465,0.013538077073032756,1.3496063687539377,1.4893772618135932,1.3302848474605613,-1.7169060065060038,2,6,1,0.3268419646072753,0.6731580353926084,0.0,0.034443982962237156,0.01734357179145463,0.006132446227594675,SL,-0.015,6,False
2026-03-01 03:00:00+00:00,67502.16,73.61776547457882,0.8218904957155843,0.025908918617173926,0.010643154219659667,-0.0017522753774178446,1.3151776922285465,0.012593882710039006,-0.4471431865412871,1.2974801574658281,1.1854181873385221,-1.4344301049108386,3,6,1,-0.2866716667068965,0.46616504971804645,0.24716328357481515,0.029417194950781368,0.015571896751318981,0.001205887337531242,SL,-0.015,5,False
2026-03-01 04:00:00+00:00,67346.5,81.94083863503676,0.7703630192655057,0.025635363491270713,0.00010603011374032967,-0.0023060002820650682,1.3151776922285465,0.012040470869734466,-0.45177793729824745,-0.2397397228621003,1.8046316376864993,-2.334114960192506,4,6,1,-0.2921656218326037,0.2064266676676593,0.5014077104995492,0.02442433935918495,0.013260774013139309,-0.0020353693213456415,SL,-0.015,5,False
2026-03-01 05:00:00+00:00,67292.09,79.13913347423257,0.7391523378594037,0.0259343388874973,-0.004858870773942536,-0.0008079113242708269,1.3151776922285465,0.01157668435791318,-0.7444826020070314,-0.42575196389329734,1.7157182151227992,-1.8367758850638687,5,6,1,-0.14522888028824188,0.6089683704789453,0.245802749232546,0.020773097565227255,0.012482805300767091,-0.0015608818213254804,SL,-0.015,4,False
2026-03-01 08:00:00+00:00,66560.14,57.54496955475475,0.5220552531623148,0.04863243241880677,-0.010877207113049958,-0.008657104060550425,1.3151776922285465,0.011411280513704271,0.6816028945376643,-0.7089912975310896,1.1192105843130198,-0.10944486586813708,8,6,1,-0.6437201678903282,0.16711518655103916,0.18916464555852192,0.0030655019785235257,0.0017193311295101855,-0.002753449737335391,SL,-0.015,12,False
2026-03-02 14:00:00+00:00,67177.06,56.80803976343496,0.9772521240402989,0.004925517369307464,0.012317419252172446,0.02654415853542802,1.8808897958865394,0.010381998599777106,3.7595552026609815,1.8140442277663404,-1.36327130057173,1.0294009314628,14,0,0,0.8855271207177347,0.022303221859705243,0.09216965742250909,0.014953970019452055,0.015215836194674525,0.009033068729116793,TP,0.02,1,True
2026-03-02 18:00:00+00:00,68877.67,64.62079721445143,0.9034559902591868,0.03861523537840994,-0.003652962091820977,-0.004629180034105063,1.8808897958865394,0.012625385598222795,-0.25059761773923145,1.042075170584223,-1.179686306087714,0.40647663349487045,18,0,0,-0.592852383772481,0.1298304708320665,0.27731714539526736,0.030718911068861543,0.040562841775054495,-0.003999481980154273,SL,-0.015,12,False
2026-03-03 03:00:00+00:00,68377.94,71.95575264886236,0.5595270700226935,0.023315014973803505,-0.010347520612833061,-0.0019592139615486337,2.1882939314314913,0.012572141583340229,-0.7293521640873278,-1.3508944928379882,1.3154804078898896,-1.063735448847163,3,1,0,-0.4214045772767221,0.11876432361155938,0.45983109911140463,0.006368610557710647,0.032100777392125614,-0.002793810401424819,SL,-0.015,5,False
2026-03-03 04:00:00+00:00,68123.2,59.08307188963628,0.49796608478343535,0.018860903602817336,-0.009261342457628996,-0.003725470524558183,2.1882939314314913,0.010986523575773652,-0.7052344266862958,-1.9138005747267308,2.098503430946528,-0.2647807399878932,4,1,0,-0.6297340057350432,0.18958271531687582,0.18068327894783373,0.001134968022353064,0.028199732120668012,-0.0028549011203231928,SL,-0.015,4,False
2026-03-04 05:00:00+00:00,68206.59,56.822012974827956,0.6348391638905982,0.003809397662174252,-0.0017086403721833232,0.006204673531407634,2.546385148508424,0.010484659285017127,-0.6965524144260101,2.011251746199405,1.3411597916180467,2.180907273551796,5,2,0,0.5880732662191546,0.2674077181207691,0.14451901565993644,0.005699536839433769,0.025335588570063947,0.003477596519632328,TP,0.02,2,True
2026-03-04 06:00:00+00:00,68508.02,54.92017966979255,0.7384743495469149,0.005892075570211652,0.011454227088445457,0.004419367688664799,2.546385148508424,0.00950455977896558,0.4965513760334412,1.6655167056580271,1.1516772648331752,1.760360765585258,6,2,0,0.47837747766327454,0.2709599606429884,0.2506625616935783,0.008826560156963861,0.02957421075094361,0.005269602011560051,TP,0.02,2,True
2026-03-04 23:00:00+00:00,72666.77,61.566068317911494,0.6416178967985502,0.06334352775907992,-0.004833080616074903,-0.0005376457963635062,2.546385148508424,0.011194505706371321,-0.36810569304687984,-0.22545264490657183,-0.17177115350664454,-1.1832369072637619,23,2,0,-0.0688398140321021,0.3082206255282647,0.622939560439457,0.017284858441046706,0.08012939737554926,-0.0044239615989536,SL,-0.015,16,False
2026-03-05 00:00:00+00:00,72760.0,64.47089371929276,0.6369443105738918,0.06853563476758828,-0.007498596366211752,0.001282979826955133,2.589614866818367,0.010952583837273247,-0.5220141515629828,-0.8731421952754361,0.42984125461073275,-0.7780273519291127,0,3,0,0.20887196146515924,0.5376946342555016,0.2534334042791152,0.015187408534817566,0.08083283464148011,0.00037204507971419124,SL,-0.015,15,False
2026-03-05 01:00:00+00:00,72538.72,64.68635658338569,0.5820211868055906,0.06043008552006435,-0.0022988518394527757,-0.003041231445849335,2.589614866818367,0.011307222247255397,-0.6684976076111496,-1.3419787129607816,0.5034034975304681,-0.689253073427991,1,3,0,-0.24647997148329004,0.6091320233479706,0.14438800516862801,0.008914099536224622,0.076880383849756,-0.0008826320618836104,TRAIL,0.003913061879227987,13,True
2026-03-05 02:00:00+00:00,72506.19,62.50632563962126,0.5504791291238328,0.06122154760313947,-0.002209813371366276,-0.0004484501518636774,2.589614866818367,0.011118814230107237,-0.8286347720242733,-1.1737935131142803,0.575736715932754,-0.5818278316876155,2,3,0,-0.05611136026493416,0.6516369406974337,0.29225169903745957,0.00559801810876897,0.07575296920787683,-0.001750264356739834,TRAIL,0.004363468829350868,12,True
2026-03-05 03:00:00+00:00,72497.89,61.255292872246386,0.5182831013903609,0.07036077375310423,-0.003602391423859319,-0.00011447298499622782,2.589614866818367,0.011115062402899905,-0.8028905933883638,-1.0354689272111084,0.6585109897544735,-0.4757676254083682,3,3,0,-0.02044440060172001,0.6012971959849657,0.37825840341306777,0.0028403703048906904,0.07498684118500068,-0.00028159440226475447,TRAIL,0.004478454476399169,11,True
2026-03-05 04:00:00+00:00,72815.7,62.68663690385827,0.5880586181465749,0.07419968725105486,0.0038183745177746697,0.004383713788083998,2.589614866818367,0.010380100523847018,-0.7432968650831898,-0.5502781508755131,1.2357370360032172,-2.3054588858990623,4,3,0,0.5019743492544064,0.4191622441242808,0.07886340662115475,0.005036937495626244,0.07903186401216696,0.0021252971543223916,SL,-0.015,11,False
2026-03-05 10:00:00+00:00,73388.92,54.63554874831742,0.7802378269549747,0.02859188338099572,0.018505457598656516,0.010983779250461456,2.589614866818367,0.009028445399426235,-0.11448946388711458,0.20426379951063922,0.9798989965962109,0.8534309336770215,10,3,0,0.765860780528031,0.1625507881162822,0.0715884313555907,0.007962780505583883,0.08374354789491316,0.007189232380037677,SL,-0.015,3,False
2026-03-05 12:00:00+00:00,72890.73,52.57695170600593,0.5381673064743464,0.021741327515909292,0.004120863036613409,-0.0003436841320652029,2.589614866818367,0.00884488329311566,-0.8794519918244109,-3.3030915998075354,-0.1842106580498361,0.321255035805488,12,3,0,-0.06323622146550618,0.37225375204933836,0.5645100264849032,0.0006042956909991674,0.07519932172580476,-0.0034173755702543935,SL,-0.015,3,False
2026-03-08 10:00:00+00:00,67904.14,60.04103287435131,0.899313348814977,0.000351059092098982,0.008678413265852392,0.0032969371019930804,1.8333298887612617,0.005516126956955218,0.054338679752205375,0.09182957810421936,-0.31310972328615605,1.412118688781022,10,6,1,0.42993391264129527,0.5700468199070279,1.9267451484093723e-05,0.007548792851871676,-0.0076711100089542706,0.002686213241195543,SL,-0.015,3,False
2026-03-08 19:00:00+00:00,67337.42,53.14235721202769,0.5923418726623284,0.0038324194540457768,0.006957604922228633,0.007984851206514598,1.8333298887612617,0.006730443701076106,-0.10622808651309851,0.040246966102114014,-0.33897173831100874,-0.33299853586361783,19,6,1,0.7561878030108569,0.20954892121003996,0.03426327577896131,0.0016297382622671131,-0.017792468976527236,0.00202279802225855,SL,-0.015,3,False
2026-03-09 05:00:00+00:00,67911.16,56.74404118853511,0.9165890628402423,0.011336273917188056,0.02064766059107881,0.011634416373926815,2.236612456562963,0.01046700466567539,0.3457024951734611,0.8151893254732712,-0.5789642257434336,0.32422911635219154,5,0,0,0.8157319585471934,0.1653612473464349,0.018906794106267114,0.012798392469671472,-0.010356391724916059,0.005198777343812313,SL,-0.015,2,False
2026-03-09 06:00:00+00:00,67267.18,53.63396347912695,0.6398144630521762,0.001573222285618181,0.0009244840975490831,-0.009482682964037314,2.236612456562963,0.010818659475329782,-0.7145732124140058,0.8073026120112239,-0.479922361916654,0.3285658033521049,6,0,0,-0.916331089830109,0.04041151443573932,0.04325739573400924,0.003489254549140121,-0.019752548969897633,0.0010186245357690917,TRAIL,0.007556569191691976,4,True
2026-03-09 07:00:00+00:00,67555.13,54.431274693269664,0.7825976451271278,0.003494062900559536,0.006330837385412957,0.004280690821289346,2.236612456562963,0.011134535600775243,0.5055719791533647,0.7995085924502146,-0.3798184301434219,0.3329213312382555,7,0,0,0.39864051056992106,0.0286295737405204,0.5727299156894201,0.008034803284002015,-0.01559814774936686,-0.0026351070599673035,TRAIL,0.0032619151202874885,3,True
2026-03-09 08:00:00+00:00,67814.69,59.140047495784344,0.878873055033286,0.004077031856845492,-0.0014205323543288184,0.003842195255933989,2.236612456562963,0.011309780900189696,1.1102233516144129,0.8662990158677798,-1.670859595631162,0.7410144088314495,8,0,0,0.4830820770518294,0.21310254978592605,0.30381537316205837,0.011692433637108842,-0.01188956114161927,0.004036809723674864,TP,0.02,5,True
2026-03-09 09:00:00+00:00,67981.02,56.23423521159617,0.9082409091536843,0.004432854124495789,0.010612010195759858,0.002452713416517982,2.236612456562963,0.01147966426091114,0.37725270757708723,0.8479790825447642,-1.47384594890069,0.7021929213953303,9,0,0,0.18616806948422132,0.5362083631804458,0.27762356733522087,0.013701199044861029,-0.009512312051852921,0.0031324184309091626,TP,0.02,5,True
2026-03-09 11:00:00+00:00,67764.98,56.931049561311134,0.7802556793357508,0.0037025846108271754,-0.0007330270181874488,0.0023199872559704904,2.236612456562963,0.011421006627822894,-0.7969336240220987,0.6379161697160588,-1.1331028209527003,0.4902822048339958,11,0,0,0.30672507186568937,0.17764045602986397,0.5156344721042512,0.00990710816230965,-0.01267803153968873,-0.0015940386907808345,TP,0.02,2,True
2026-03-09 12:00:00+00:00,68151.93,69.23636319804214,0.8880015337731011,0.012286868775688742,0.0025140840781734397,0.005710176554320601,2.236612456562963,0.010504251310271037,-0.1196095284621429,2.9521269978691125,-0.15379128590416416,-0.14924986927347633,12,0,0,0.6572899148956668,0.333503202024788,0.0092068830793753,0.015001296454302213,-0.007098507036630039,0.0039896155545408795,TRAIL,0.009292033255698029,5,True
2026-03-09 15:00:00+00:00,68863.66,74.57807326109344,0.8841967838915251,0.024478924839288485,0.010443284584897405,-0.004162454899749091,2.236612456562963,0.010738008572715584,1.2944929184551432,1.5142967385683388,0.02101027307340103,-0.6285013706232586,15,0,0,-0.5360049161094685,0.19249175992994003,0.27150332396040516,0.021075315931121285,0.002859284420659508,-0.0008156696870307983,TP,0.02,11,True
2026-03-09 17:00:00+00:00,68600.71,64.31822098928747,0.7471502513412523,0.022898829493774864,-0.007964975452448564,-0.005211852879606238,2.236612456562963,0.010283900227021817,-0.46313198915829823,1.1075613098569075,-0.5360079419412598,1.429103336978588,17,0,0,-0.43929597262108555,0.15690276844098616,0.403801258937806,0.01503739150913736,-0.0013038767388864796,-0.0019165253537462585,TRAIL,0.0032182392864444275,5,True
2026-03-09 18:00:00+00:00,68356.37,62.157381795090906,0.6665347832924403,0.023237680378420444,-0.007366584930281195,-0.0035617707163674295,2.236612456562963,0.010330827355853707,0.24218903063823172,0.9592811693028978,-0.43273453060741673,1.2266319858950487,18,0,0,-0.46396020051641523,0.19947212517083496,0.33656767431255985,0.01047062129567779,-0.004997839860198081,-0.004416194130846843,TRAIL,0.006804245163983872,4,True
2026-03-09 19:00:00+00:00,68991.93,61.0334667975952,0.8103663226967411,0.024570439437685554,0.000461281099858768,0.009297743575324313,2.236612456562963,0.010446874003959609,0.8457160174208084,0.8307016852330035,-0.32362401697730386,1.0658349177716084,19,0,0,0.5477643327472193,0.45223566725269454,0.0,0.017891618522044465,0.004068996940297701,0.0028352591382787605,TP,0.02,7,True
2026-03-09 20:00:00+00:00,68961.71,69.77775080356201,0.7789725386811787,0.025623747003218345,0.005262336206141249,-0.00043802224405065093,2.236612456562963,0.010120326192607474,-1.0757059439627137,-0.33237339840011343,-2.3180388695950453,-1.4137105804870258,20,0,0,-0.07888691657089535,0.4003080296542892,0.5208050537745544,0.01531257213536822,0.003434585130323857,0.004388957292387338,TP,0.02,6,True
2026-03-09 21:00:00+00:00,68919.72,66.89698041340245,0.7535820912316491,0.028345415048431244,0.008241367995404092,-0.0006088886136960125,2.236612456562963,0.00983553245511072,-0.6300351951140415,-0.42640873525462547,-2.004055251039472,-1.3898358057663212,21,0,0,-0.09382005933101738,0.32016123553516557,0.5860187051335907,0.012883758512448116,0.002678808731555307,-0.0005238703813653457,TP,0.02,5,True
2026-03-09 22:00:00+00:00,68635.88,60.10757585080097,0.6450015872721567,0.03621974491521329,-0.00516074851073145,-0.004118414874581533,2.236612456562963,0.009768245746352242,-0.4026018094400121,-0.5319993095412157,-1.6628142355103348,-1.1904214399930162,22,0,0,-0.6546498754496213,0.25567395516183755,0.0896761693883105,0.006992831696898564,-0.0015805024571051843,-0.0023736127518144082,TP,0.02,4,True
2026-03-09 23:00:00+00:00,68432.16,55.5021904362145,0.5511460636971041,0.03730355064027946,-0.007678898913614618,-0.0029681268747483447,2.236612456562963,0.009188380350491842,-0.8381094756511468,-0.6641016402706849,-1.4231849028233012,-1.0294066399108146,23,0,0,-0.6570765062570626,0.1898142175202345,0.15310927622238046,0.0026765874672544754,-0.004659026145145789,-0.003562360153471778,TP,0.02,3,True
2026-03-10 03:00:00+00:00,69429.85,54.501685218269834,0.7761252309902423,0.03310465508172378,0.003939999453420606,-0.011984287912071845,2.2309022504812983,0.010249461455390881,-0.2563024646309821,0.17940319082484935,1.4931155821435806,0.30850563046551494,3,1,0,-0.8585832840567541,0.10078910343982876,0.04062761250331519,0.011223100504403876,0.008845317080819062,0.0012231050477570548,TP,0.02,5,True
2026-03-10 04:00:00+00:00,70072.94,58.363831764827836,0.95882200900606,0.043837239129845385,0.011737364750597168,0.009262442594935694,2.2309022504812983,0.010072524837282801,-0.16018930029852735,2.405404434878032,1.6143743787469655,2.253097989431148,4,1,0,0.9155348651802433,0.08446513481961425,0.0,0.018810406962256932,0.017836739509547953,-0.0014204484641289234,TRAIL,0.007336070100669355,7,True
2026-03-10 05:00:00+00:00,69971.34,60.4061447811289,0.876353877342365,0.030336398318037805,-0.00427865945488104,-0.0014499177571257738,2.2309022504812983,0.010018081280543866,-0.6107420322400079,1.9146288647656406,1.3611973218169295,1.7906169534728815,5,1,0,-0.21649089165863605,0.6010653030786103,0.18244380526254064,0.01581644943647961,0.016043274535186596,0.0038693699448944237,TRAIL,0.008798745314867537,6,True
2026-03-10 06:00:00+00:00,69910.91,58.993116050992704,0.832488659732024,0.03930193000509319,0.006928720139824485,-0.000863639312895681,2.2309022504812983,0.009847012024712179,-0.13254461958844793,1.6027842231398497,1.1673719039274961,1.5347029144568527,6,1,0,-0.13904100133444788,0.49215406562043773,0.3688049330448843,0.013586862136686709,0.01482373994539377,-0.0011588320049045074,TRAIL,0.00967073665612415,5,True
2026-03-10 11:00:00+00:00,70580.94,64.72535226247722,0.7918454691353313,0.04155479718285182,-0.0018163080791130382,-0.0027284015438427955,2.2309022504812983,0.009285985301819032,-0.6098452172490597,1.1598800676309535,-0.48628067880406217,0.15509140677536334,11,1,0,-0.5935511634338392,0.28183690406655904,0.12461193249929448,0.014964789473825933,0.0229430215752486,-0.0035277229234974006,SL,-0.015,3,False
2026-03-10 13:00:00+00:00,69921.12,62.80728856652779,0.5604108125722939,0.013702157272094562,-0.012051311469572723,-0.008490374200969875,2.2309022504812983,0.010187714793061511,0.6633000797761589,1.4777239124090398,-0.47548803537038326,-1.6075863595581024,13,1,0,-0.49761886952398354,0.337929372262506,0.16445175821342728,0.0036777070744712322,0.012877481372553203,-0.004718316869066185,TP,0.02,1,True
2026-03-10 16:00:00+00:00,71268.59,58.71288686831929,0.821069112911157,0.03347543478752657,0.01927128741644868,-0.0010872344075701923,2.2309022504812983,0.010915076934413088,-0.13480306491194577,-0.03902565932897359,-2.4848259155809433,-1.55228412908188,16,1,0,-0.10252547278276607,0.4676023206332235,0.42987220658387826,0.01736369176324454,0.03123262213581764,-0.0013976704183428002,SL,-0.015,2,False
2026-03-10 17:00:00+00:00,70868.61,63.63283189495014,0.6899337522629025,0.03305942460362288,-0.008384194226743413,-0.005612290070562631,2.2309022504812983,0.01093485334540719,-0.023578934781336224,-0.25902359226807264,-1.9159151288548797,-1.3501508448318884,17,1,0,-0.4257898995060023,0.1952606029636972,0.37894949753019397,0.010344299085972536,0.02509647541095867,-0.003369263204118263,SL,-0.015,2,False
2026-03-11 13:00:00+00:00,70186.09,52.71343163512672,0.8307285621965601,0.003789556002535388,0.008349843186327366,0.011893693196751487,2.0689562982564906,0.008457964086208955,2.506084430457774,2.05168641160149,0.09855911786994903,0.40990533878117075,13,2,0,0.4686899905689009,0.5142147783698714,0.017095231061170908,0.00486814729901449,0.012921026060868961,0.007217170809771539,TRAIL,0.0012971231194102443,2,True
2026-03-11 18:00:00+00:00,70617.64,55.26175231000762,0.8681810436610825,0.008623577014097439,0.005549503039461001,-0.002378295479091408,2.0689562982564906,0.010049037120389275,-0.29544188985955117,1.3076007764486564,-0.7830755858875906,0.3830602471204187,18,2,0,-0.3506999416714711,0.2277310224147386,0.42156903591358197,0.009768846979234374,0.01797456619572153,0.0003322824155549259,SL,-0.015,8,False
2026-03-11 19:00:00+00:00,70641.82,64.0450749262432,0.8430225800307167,0.008540248413738682,0.0010076418389441955,0.0003424073645055259,2.0689562982564906,0.009626723741181738,-1.045564775511887,1.1328796854158756,-0.7710060835757204,0.5207739124721859,19,2,0,0.06596673029723198,0.2742296154894111,0.6598036542130842,0.009482057535238753,0.018057851109697654,-0.001020429541594648,SL,-0.015,7,False
2026-03-11 20:00:00+00:00,70634.96,59.52597512771778,0.8102038910462722,0.005686005387581128,-0.0021336142928847224,-9.71096158054463e-05,2.0689562982564906,0.009435301483247727,-1.4249431591444914,0.26093223101471213,-2.0047778059394705,1.828423455221085,20,2,0,-0.02240245936484592,0.19030643948059825,0.7872911011542288,0.008912828449829574,0.017721742018787855,0.00012260217886441913,SL,-0.015,6,False
2026-03-11 21:00:00+00:00,70741.26,66.07427016689684,0.8293637656259126,0.014022474087628911,0.0017505541108424616,0.001504920509617147,2.0689562982564906,0.009178195905149884,-1.0279859751479392,0.14849956448535487,-1.6729281562730676,1.8414986790620633,21,2,0,0.38343613606013627,0.12953143599174358,0.48703242794775947,0.009952787312357094,0.01897365222988608,0.0007028430084505858,SL,-0.015,5,False
2026-03-11 22:00:00+00:00,70373.01,59.46670928728076,0.6419409165691446,0.009343305186141793,-0.0038052530356665892,-0.0052055900615849415,2.0689562982564906,0.009654705892013348,-0.08780113525392491,0.039924306326240874,-1.434968775489955,1.5382818316785254,22,2,0,-0.5197961805015833,0.29462080257451423,0.18558301692376125,0.004489323374190689,0.013391651314764849,-0.0018611538713494528,SL,-0.015,4,False
2026-03-11 23:00:00+00:00,70191.86,59.69473568803909,0.5429147555312813,0.0034772661022810514,-0.006273097627577107,-0.0025741402847483386,2.0689562982564906,0.009691437155248487,-0.8489561000091496,-0.09460859241334207,-1.2643524746746153,1.3221130103691472,23,2,0,-0.477754041722571,0.34810243426423776,0.17414352401292751,0.001644138577982756,0.010603597117010342,-0.00391355920757771,TP,0.02,25,True
2026-03-12 00:00:00+00:00,70225.34,58.534156432919126,0.5567105857920432,0.0025764913262027456,-0.007293056414318877,0.00047697838467297693,1.8928217696126362,0.009572999473653573,-0.7645693961740354,-1.8299046224652353,-1.370881276799095,-1.2239721097516632,0,3,0,0.14970488284734862,0.5747182972631985,0.27557681988900584,0.0016635253321141625,0.010936483217946226,-0.001051401103931948,TP,0.02,24,True
