timestamp,idx,entry_price,bb_pct_entry,rsi_entry,ret_1d_entry,stablecoin_z_entry,regime,mfe_pct_4h,mae_pct_4h,time_to_mfe_h_4h,time_to_mae_h_4h,mfe_pct_12h,mae_pct_12h,time_to_mfe_h_12h,time_to_mae_h_12h,mfe_pct_24h,mae_pct_24h,time_to_mfe_h_24h,time_to_mae_h_24h,mfe_pct_48h,mae_pct_48h,time_to_mfe_h_48h,time_to_mae_h_48h,mfe_pct_72h,mae_pct_72h,time_to_mfe_h_72h,time_to_mae_h_72h,mfe_pct_120h,mae_pct_120h,time_to_mfe_h_120h,time_to_mae_h_120h
2026-03-05 00:00:00+00:00,1323,72760.0,0.6369443105738918,64.47089371929276,0.06853563476758828,2.5896148668183625,Unknown,0.007515393073117193,-0.005816932380428879,1,2,0.010969626168224219,-0.013782710280373856,10,8,0.010969626168224219,-0.029061709730621204,10,17,0.010969626168224219,-0.06892825728422211,10,41,0.010969626168224219,-0.08032902693787802,10,67,0.010969626168224219,-0.09815159428257277,10,94
2026-03-05 01:00:00+00:00,1324,72538.72,0.5820211868055906,64.68635658338569,0.06043008552006435,2.5896148668183625,Unknown,0.007476834440971671,-0.003832160258686615,3,4,0.014053597857806051,-0.010774245809686233,9,7,0.014053597857806051,-0.03025542772191186,9,24,0.014053597857806051,-0.06608801478713716,9,40,0.014053597857806051,-0.07752356258836669,9,66,0.014053597857806051,-0.09540049783067575,9,93
2026-03-05 02:00:00+00:00,1325,72506.19,0.5504791291238328,62.50632563962126,0.06122154760313947,2.5896148668183625,Unknown,0.00792884028246415,-0.006463310235995087,2,4,0.014508554373081689,-0.010330428339980408,8,6,0.014508554373081689,-0.029820350510763337,8,23,0.014508554373081689,-0.06566901391453617,8,39,0.014508554373081689,-0.07823621679748999,8,72,0.014508554373081689,-0.09499464804315323,8,92
2026-03-05 03:00:00+00:00,1326,72497.89,0.5182831013903609,61.255292872246386,0.07036077375310423,2.5896148668183625,Unknown,0.008044234114951516,-0.010178778996188749,1,4,0.014624701491312295,-0.01833487843577248,7,12,0.014624701491312295,-0.02970927843555172,7,22,0.014624701491312295,-0.06556204601264948,7,38,0.014624701491312295,-0.07813068766553065,7,71,0.014624701491312295,-0.09489103751847115,7,91
2026-03-05 04:00:00+00:00,1327,72815.7,0.5880586181465749,62.68663690385827,0.07419968725105486,2.5896148668183625,Unknown,0.0013337782923189627,-0.014537112188717527,1,4,0.010196290085791898,-0.027873659114723878,6,12,0.010196290085791898,-0.034957982962465384,6,24,0.010196290085791898,-0.06964047588638163,6,37,0.010196290085791898,-0.08608789038627664,6,72,0.010196290085791898,-0.09884145864147419,6,90
2026-03-05 10:00:00+00:00,1333,73388.92,0.7802378269549747,54.63554874831742,0.02859188338099572,2.5896148668183625,Unknown,0.0008317331826113282,-0.019686077952911763,1,4,0.0008317331826113282,-0.037382345999913844,1,7,0.0008317331826113282,-0.04422643091082409,1,19,0.0008317331826113282,-0.08097284985253898,1,45,0.0008317331826113282,-0.09322619817814466,1,66,0.0008317331826113282,-0.10588015193574171,1,84
2026-03-05 12:00:00+00:00,1335,72890.73,0.5381673064743464,52.57695170600593,0.021741327515909292,2.5896148668183625,Unknown,0.0006114632134978891,-0.02887431639112406,1,4,0.0006114632134978891,-0.03080309389136307,1,5,0.0006114632134978891,-0.04432292007502183,1,24,0.0006114632134978891,-0.07469152798991027,1,43,0.0006114632134978891,-0.08702862490195944,1,64,0.0006114632134978891,-0.09976906528443316,1,82
2026-03-08 10:00:00+00:00,1405,67904.14,0.899313348814977,60.04103287435131,0.000351059092098982,1.8333298887612595,Unknown,1.472664257990943e-07,-0.016824600090657307,1,3,1.472664257990943e-07,-0.03365995063040331,1,12,0.008187276946589665,-0.03365995063040331,23,12,0.05000961649760973,-0.03365995063040331,47,12,0.0570342250119065,-0.03365995063040331,53,12,0.06880051790656647,-0.03365995063040331,120,12
2026-03-08 19:00:00+00:00,1414,67337.42,0.5923418726623284,53.14235721202769,0.0038324194540457768,1.8333298887612595,Unknown,0.0040343096008133884,-0.025527114047434445,1,3,0.010868696781076485,-0.025527114047434445,10,3,0.03236283778024159,-0.025527114047434445,24,3,0.065930354920043,-0.025527114047434445,44,3,0.065930354920043,-0.025527114047434445,44,3,0.09766219139373036,-0.025527114047434445,115,3
2026-03-09 05:00:00+00:00,1424,67911.16,0.9165890628402423,56.74404118853511,0.011336273917188056,2.236612456562961,Unknown,0.008083060280519328,-0.015574465227806556,4,2,0.02310135771499112,-0.015574465227806556,9,2,0.03927381007775438,-0.015574465227806556,21,2,0.05692495901999018,-0.015574465227806556,34,2,0.05692495901999018,-0.015574465227806556,34,2,0.08838871254739282,-0.015574465227806556,105,2
2026-03-09 06:00:00+00:00,1425,67267.18,0.6398144630521762,53.63396347912695,0.001573222285618181,2.236612456562961,Unknown,0.017733908274436414,-0.006150101728658718,3,1,0.032895982855235005,-0.006150101728658718,8,1,0.04922326162624925,-0.006150101728658718,20,1,0.06704339322683078,-0.006150101728658718,33,1,0.06704339322683078,-0.006150101728658718,33,1,0.09880836390049372,-0.006150101728658718,104,1
2026-03-09 07:00:00+00:00,1426,67555.13,0.7825976451271278,54.431274693269664,0.003494062900559536,2.236612456562961,Unknown,0.013395873858876325,-0.0031186380664208263,2,4,0.029035840801431206,-0.0031186380664208263,12,4,0.0447510055861041,-0.0031186380664208263,19,4,0.06249517986272834,-0.0031186380664208263,32,4,0.06249517986272834,-0.0031186380664208263,32,4,0.09412475410823723,-0.0031186380664208263,103,4
2026-03-09 08:00:00+00:00,1427,67814.69,0.878873055033286,59.140047495784344,0.004077031856845492,2.236612456562961,Unknown,0.009517112000364437,-0.006934190807331055,1,3,0.02509721713687686,-0.006934190807331055,11,3,0.04841060248155668,-0.006934190807331055,24,3,0.05842849093610835,-0.006934190807331055,31,3,0.05842849093610835,-0.006934190807331055,31,3,0.08993700332479589,-0.006934190807331055,102,3
2026-03-09 09:00:00+00:00,1428,67981.02,0.9082409091536843,56.23423521159617,0.004432854124495789,2.236612456562961,Unknown,0.019402180196766625,-0.00936393716952183,4,2,0.02258909913384633,-0.00936393716952183,10,2,0.04882215653722165,-0.00936393716952183,24,2,0.055838820894420174,-0.00936393716952183,30,2,0.055838820894420174,-0.00936393716952183,30,2,0.08727024101727218,-0.00936393716952183,101,2
2026-03-09 11:00:00+00:00,1430,67764.98,0.7802556793357508,56.931049561311134,0.0037025846108271754,2.236612456562961,Unknown,0.025308352485310322,-7.983474650164348e-05,3,1,0.025849192311426912,-7.983474650164348e-05,8,1,0.05216588273175915,-7.983474650164348e-05,22,1,0.05920491675788887,-7.983474650164348e-05,28,1,0.05920491675788887,-7.983474650164348e-05,28,1,0.09073654268030493,-7.983474650164348e-05,99,1
2026-03-09 12:00:00+00:00,1431,68151.93,0.8880015337731011,69.23636319804214,0.012286868775688742,2.236612456562961,Unknown,0.0194869022784829,-0.0002641157777923531,2,1,0.020024671348265577,-0.0002641157777923531,7,1,0.04619194203304305,-0.0002641157777923531,21,1,0.053191010144540404,-0.0002641157777923531,27,1,0.053191010144540404,-0.0002641157777923531,27,1,0.08454360720232007,-0.0002641157777923531,98,1
2026-03-09 15:00:00+00:00,1434,68863.66,0.8841967838915251,74.57807326109344,0.024478924839288485,2.236612456562961,Unknown,0.00948235978163215,-0.009940511439560549,4,3,0.024898908945588865,-0.009940511439560549,11,3,0.04230591287189784,-0.009940511439560549,24,3,0.04230591287189784,-0.009940511439560549,24,3,0.04230591287189784,-0.009940511439560549,24,3,0.07333446987859782,-0.009940511439560549,95,3
2026-03-09 17:00:00+00:00,1436,68600.71,0.7471502513412523,64.31822098928747,0.022898829493774864,2.236612456562961,Unknown,0.01335175685499447,-0.0061455632164741595,2,1,0.028827398433631184,-0.0061455632164741595,9,1,0.046301124288655224,-0.0061455632164741595,22,1,0.046301124288655224,-0.0061455632164741595,22,1,0.046301124288655224,-0.0061455632164741595,22,1,0.0774486153277422,-0.0061455632164741595,93,1
2026-03-09 18:00:00+00:00,1437,68356.37,0.6665347832924403,62.157381795090906,0.023237680378420444,2.236612456562961,Unknown,0.016973985014125222,0.0,1,1,0.03250494430877471,0.0,8,1,0.050041130036600906,0.0,21,1,0.050041130036600906,0.0,21,1,0.050041130036600906,0.0,21,1,0.08129995785323314,0.0,92,1
2026-03-09 19:00:00+00:00,1438,68991.93,0.8103663226967411,61.0334667975952,0.024570439437685554,2.236612456562961,Unknown,0.002222723730152292,-0.008801609115732677,1,4,0.022993413867390008,-0.008801609115732677,7,4,0.04036805464059358,-0.008801609115732677,20,4,0.04036805464059358,-0.008801609115732677,20,4,0.04036805464059358,-0.008801609115732677,20,4,0.0713389232624745,-0.008801609115732677,91,4
2026-03-09 20:00:00+00:00,1439,68961.71,0.7789725386811787,69.77775080356201,0.025623747003218345,2.236612456562961,Unknown,0.004766558137841881,-0.008367251914141978,4,3,0.03097269484761896,-0.008367251914141978,12,3,0.0408239586866392,-0.008367251914141978,19,3,0.0408239586866392,-0.008367251914141978,19,3,0.0408239586866392,-0.008367251914141978,19,3,0.07180839918267685,-0.008367251914141978,90,3
2026-03-09 21:00:00+00:00,1440,68919.72,0.7535820912316491,66.89698041340245,0.028345415048431244,2.236612456562961,Unknown,0.006809952216869084,-0.007763090157650072,4,2,0.0345369946366584,-0.007763090157650072,12,2,0.04145809065968345,-0.007763090157650072,18,2,0.04145809065968345,-0.007763090157650072,18,2,0.04145809065968345,-0.007763090157650072,18,2,0.0724614087230767,-0.007763090157650072,89,2
2026-03-09 22:00:00+00:00,1441,68635.88,0.6450015872721567,60.10757585080097,0.03621974491521329,2.236612456562961,Unknown,0.028300212658451947,-0.0036597476421953404,4,1,0.038815266883734795,-0.0036597476421953404,11,1,0.04576498472810424,-0.0036597476421953404,17,1,0.04576498472810424,-0.0036597476421953404,17,1,0.04576498472810424,-0.0036597476421953404,17,1,0.07689651535028036,-0.0036597476421953404,88,1
2026-03-09 23:00:00+00:00,1442,68432.16,0.5511460636971041,55.5021904362145,0.03730355064027946,2.236612456562961,Unknown,0.03136142421925583,-0.0005954802537286562,3,1,0.041907781370630365,-0.0005954802537286562,10,1,0.048878188267036965,-0.0005954802537286562,16,1,0.048878188267036965,-0.0005954802537286562,16,1,0.048878188267036965,-0.0005954802537286562,16,1,0.0801023963002191,-0.0005954802537286562,87,1
2026-03-10 03:00:00+00:00,1446,69429.85,0.7761252309902423,54.501685218269834,0.03310465508172378,2.230902250481296,Unknown,0.016086596759174898,0.0,4,1,0.0338060646825536,-0.002359071782525933,12,11,0.0338060646825536,-0.002359071782525933,12,11,0.0338060646825536,-0.006509303995327691,12,33,0.037017939690205205,-0.006509303995327691,69,33,0.06458158846663213,-0.006509303995327691,83,33
2026-03-10 04:00:00+00:00,1447,70072.94,0.95882200900606,58.363831764827836,0.043837239129845385,2.230902250481296,Unknown,0.014623333914632339,-0.004599778459416816,4,2,0.02431837453944415,-0.01151485866013335,11,10,0.02431837453944415,-0.01151485866013335,11,10,0.02431837453944415,-0.015627002377808022,11,32,0.02750077276620615,-0.015627002377808022,68,32,0.05481145788945066,-0.015627002377808022,82,32
2026-03-10 05:00:00+00:00,1448,69971.34,0.876353877342365,60.4061447811289,0.030336398318037805,2.230902250481296,Unknown,0.01898863163117933,-0.0031544343727017542,4,1,0.025805708451488902,-0.010079555429408653,10,9,0.025805708451488902,-0.010079555429408653,10,9,0.025805708451488902,-0.014197670074633316,10,31,0.02899272759389778,-0.014197670074633316,67,31,0.05634306846203044,-0.014197670074633316,81,31
2026-03-10 06:00:00+00:00,1449,69910.91,0.832488659732024,58.993116050992704,0.03930193000509319,2.230902250481296,Unknown,0.019869430965781972,-0.0015049153272358548,3,1,0.026692400370700316,-0.00922388222381894,9,8,0.026692400370700316,-0.00922388222381894,9,8,0.026692400370700316,-0.013345556508991229,9,30,0.02988217432729736,-0.013345556508991229,66,30,0.05725615644253524,-0.013345556508991229,80,30
2026-03-10 11:00:00+00:00,1454,70580.94,0.7918454691353313,64.72535226247722,0.04155479718285182,2.230902250481296,Unknown,0.0169459346956841,-0.018629392014331413,4,3,0.0169459346956841,-0.018629392014331413,4,3,0.0169459346956841,-0.020269778214911893,4,24,0.0169459346956841,-0.022711938945556672,4,25,0.028265987956521882,-0.022711938945556672,71,25,0.047219546806829195,-0.022711938945556672,75,25
2026-03-10 13:00:00+00:00,1456,69921.12,0.5604108125722939,62.80728856652779,0.013702157272094562,2.230902250481296,Unknown,0.026542481012890022,-0.009368557025402307,2,1,0.026542481012890022,-0.009368557025402307,2,1,0.026542481012890022,-0.013489629456736275,2,23,0.026542481012890022,-0.013489629456736275,2,23,0.05240405188017596,-0.013489629456736275,72,23,0.057101774113458285,-0.013489629456736275,73,23
2026-03-10 16:00:00+00:00,1459,71268.59,0.821069112911157,58.71288686831929,0.03347543478752657,2.230902250481296,Unknown,0.0025735039798037746,-0.021462330039081684,1,3,0.0025735039798037746,-0.025483456316450184,1,6,0.0025735039798037746,-0.03214150862252211,1,20,0.0025735039798037746,-0.03214150862252211,1,20,0.037115228461795144,-0.03214150862252211,70,20,0.037115228461795144,-0.03214150862252211,70,20
2026-03-10 17:00:00+00:00,1460,70868.61,0.6899337522629025,63.63283189495014,0.03305942460362288,2.230902250481296,Unknown,0.0006531805830535352,-0.01872055907403852,1,4,0.0006531805830535352,-0.02044078471413508,1,12,0.006383503218138459,-0.02667894854999974,24,19,0.006383503218138459,-0.02667894854999974,24,19,0.04296867117896068,-0.02667894854999974,69,19,0.04296867117896068,-0.02667894854999974,69,19
2026-03-11 13:00:00+00:00,1480,70186.09,0.8307285621965601,52.71343163512672,0.003789556002535388,2.0689562982564893,Unknown,0.01617001317497532,-0.006893673660977503,4,2,0.01617001317497532,-0.006893673660977503,4,2,0.01617001317497532,-0.013965445289800203,4,16,0.04843096402720265,-0.013965445289800203,48,16,0.05311095118705158,-0.013965445289800203,49,16,0.06159952776967641,-0.013965445289800203,120,16
2026-03-11 18:00:00+00:00,1485,70617.64,0.8681810436610825,55.26175231000762,0.008623577014097439,2.0689562982564893,Unknown,0.004706472773658261,-0.00532600636328261,4,4,0.004706472773658261,-0.019991180673837244,4,11,0.004706472773658261,-0.019991180673837244,4,11,0.04667530662310445,-0.019991180673837244,44,11,0.04667530662310445,-0.019991180673837244,44,11,0.055112008840850595,-0.019991180673837244,115,11
2026-03-11 19:00:00+00:00,1486,70641.82,0.8430225800307167,64.0450749262432,0.008540248413738682,2.0689562982564893,Unknown,0.004362571632497478,-0.007304313507211524,3,4,0.004362571632497478,-0.02032662805120258,3,10,0.004362571632497478,-0.02032662805120258,3,10,0.04631703996301338,-0.02032662805120258,43,10,0.04631703996301338,-0.02032662805120258,43,10,0.05475085438059207,-0.02032662805120258,114,10
2026-03-11 20:00:00+00:00,1487,70634.96,0.8102038910462722,59.52597512771778,0.005686005387581128,2.0689562982564893,Unknown,0.0044601143682957214,-0.0072079038481794935,2,3,0.0044601143682957214,-0.02023148310694878,2,9,0.0044601143682957214,-0.02023148310694878,2,9,0.04641865727679323,-0.02023148310694878,42,9,0.04641865727679323,-0.02023148310694878,42,9,0.05485329077839072,-0.02023148310694878,113,9
